# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 9797 2 1 1 1.3965 1.3849 1.3905 1.4015 1.4072 125.13 119.93 5.2006 1100300000000.0 21687000000.0 0.0 1.396 2.0 481.2 11.86 11490000000.0 14458000000.0 -0.41 1.91 1.8 17.91 17.07 9797 goodsn-45-G141_09797 1.39648 1.0
goodsn 10109 1 1 1 1.4502 -1.0 -1.0 -1.0 -1.0 10.814 6.3286 4.4854 58061000000.0 18705000000.0 0.0 1.45 1.0 23.53 11.23 16151000000.0 12470000000.0 -1.38 11.26 0.9 578.62 67.91 10109 goodsn-44-G141_10109 1.44856 1.0
goodsn 8371 2 1 1 1.5702 1.4429 1.4804 1.5799 1.6227 25.308 21.506 3.8026 197300000000.0 15857000000.0 0.0 1.57 2.0 73.11 12.64 10228000000.0 10571000000.0 -0.72 -99.0 -99.0 -99.0 -99.0 8371 goodsn-44-G141_08371 1.57024 1.0
goodsn 8099 1 1 1 1.4904 -1.0 -1.0 -1.0 -1.0 78.928 66.305 12.623 608310000000.0 52640000000.0 0.0 1.49 1.0 237.3 21.65 34629000000.0 35093000000.0 -0.71 53.96 0.86 750.41 23.87 8099 goodsn-44-G141_08099 1.49054 1.0
goodsn 9030 1 1 1 0.497 -1.0 -1.0 -1.0 -1.0 2.6822 2.2407 0.4415 20557000000.0 1841100000.0 0.0 0.497 1.0 167.4 12.47 1421400000.0 1227400000.0 -1.07 -99.0 -99.0 -99.0 -99.0 9030 goodsn-33-G141_09030 1.6117 1.0
goodsn 7939 2 1 1 1.5715 1.5653 1.568 1.5727 1.575 11.788 5.8777 5.9099 53924000000.0 24645000000.0 0.0 1.572 2.0 19.97 12.01 25187000000.0 16430000000.0 -1.68 -99.0 -99.0 -99.0 -99.0 7939 goodsn-43-G141_07939 1.57153 1.0
goodsn 8033 1 1 1 1.4293 -1.0 -1.0 -1.0 -1.0 3.8488 0.42403 3.4248 3890200000.0 14282000000.0 1.0 1.429 1.0 1.615 10.94 13460000000.0 9521200000.0 -1.57 6.53 1.15 355.06 76.02 8033 goodsn-33-G141_08033 1.42905 1.0
goodsn 34851 3 1 0 2.2371 2.091 2.163 2.31 2.366 3.7643 -99.0 3.7643 -99.0 15698000000.0 2.0 2.237 3.0 -24.43 7.42 19467000000.0 10465000000.0 -1.96 -99.0 -99.0 -99.0 -99.0 34851 goodsn-16-G141_34851 2.22522 1.0
goodsn 34436 3 1 0 2.2516 2.06 2.16 2.345 2.409 3.0199 -99.0 3.0199 -99.0 12593000000.0 2.0 2.252 3.0 -2.245 6.273 13375000000.0 8395600000.0 -1.75 -99.0 -99.0 -99.0 -99.0 34436 goodsn-16-G141_34436 2.23006 1.0
goodsn 32033 2 1 1 2.1081 1.998 2.0543 2.1551 2.3332 183.63 179.54 4.0902 1647200000000.0 17057000000.0 0.0 2.108 2.0 463.0 7.972 4613000000.0 11371000000.0 0.43 -99.0 -99.0 -99.0 -99.0 32033 goodsn-16-G141_32033 2.10806 2.0
goodsn 29743 1 1 1 2.1865 -1.0 -1.0 -1.0 -1.0 91.798 77.215 14.582 708400000000.0 60810000000.0 0.0 2.186 1.0 177.2 8.864 46525000000.0 40540000000.0 -1.17 -99.0 -99.0 -99.0 -99.0 29743 goodsn-26-G141_29743 2.19153 1.0
goodsn 30564 2 1 1 2.4816 2.4731 2.4766 2.4843 2.4881 79.132 71.568 7.5637 656590000000.0 31542000000.0 0.0 2.482 2.0 101.2 9.079 17709000000.0 21028000000.0 -0.43 -99.0 -99.0 -99.0 -99.0 30564 goodsn-16-G141_30564 2.48163 1.0
goodsn 30053 1 1 1 2.237 -1.0 -1.0 -1.0 -1.0 55.105 45.638 9.4668 418700000000.0 39478000000.0 0.0 2.237 1.0 96.74 7.767 23590000000.0 26319000000.0 -0.48 -99.0 -99.0 -99.0 -99.0 30053 goodsn-15-G141_30053 2.24463 1.0
goodsn 25498 1 1 1 2.439 -1.0 -1.0 -1.0 -1.0 226.76 216.09 10.67 1982400000000.0 44494000000.0 0.0 2.439 1.0 333.8 9.112 32243000000.0 29663000000.0 -1.27 -99.0 -99.0 -99.0 -99.0 25498 goodsn-25-G141_25498 1.73464 1.0
goodsn 26621 1 1 1 2.307 -1.0 -1.0 -1.0 -1.0 17.926 4.974 12.952 45633000000.0 54014000000.0 0.0 2.307 1.0 9.522 7.526 48448000000.0 36009000000.0 -1.41 -99.0 -99.0 -99.0 -99.0 26621 goodsn-15-G141_26621 2.31017 1.0
goodsn 26798 1 1 1 2.4825 -1.0 -1.0 -1.0 -1.0 108.81 94.834 13.979 870040000000.0 58296000000.0 0.0 2.483 1.0 133.8 10.51 34876000000.0 38864000000.0 -0.52 -99.0 -99.0 -99.0 -99.0 26798 goodsn-15-G141_26798 2.51135 1.0
goodsn 27876 2 1 1 2.1535 2.0802 2.1329 2.2159 2.2715 59.934 54.217 5.7167 497410000000.0 23839000000.0 0.0 2.153 2.0 130.8 10.84 16992000000.0 15893000000.0 -1.05 -99.0 -99.0 -99.0 -99.0 27876 goodsn-14-G141_27876 2.15346 1.0
goodsn 23953 1 1 1 2.4862 -1.0 -1.0 -1.0 -1.0 25.65 9.8894 15.761 90728000000.0 65726000000.0 0.0 2.486 1.0 13.86 6.663 54221000000.0 43817000000.0 -1.26 -99.0 -99.0 -99.0 -99.0 23953 goodsn-14-G141_23953 2.52542 1.0
goodsn 22235 1 1 1 2.431 -1.0 -1.0 -1.0 -1.0 17.775 5.6652 12.11 51975000000.0 50501000000.0 1.0 2.431 1.0 8.887 9.809 51661000000.0 33668000000.0 -1.67 -99.0 -99.0 -99.0 -99.0 22235 goodsn-14-G141_22235 2.43666 1.0
goodsn 32526 3 1 0 2.3469 2.177 2.25 2.443 2.505 15.845 12.396 3.4485 113730000000.0 14381000000.0 0.0 2.347 3.0 22.42 6.656 11523000000.0 9587100000.0 -1.21 -99.0 -99.0 -99.0 -99.0 32526 goodsn-26-G141_32526 2.42465 1.0
goodsn 30811 3 1 0 2.1939 2.012 2.103 2.279 2.342 10.121 6.0137 4.1069 55171000000.0 17126000000.0 0.0 2.194 3.0 13.63 6.283 17149000000.0 11418000000.0 -1.61 -99.0 -99.0 -99.0 -99.0 30811 goodsn-15-G141_30811 2.30191 1.0
goodsn 27040 3 0 0 2.5375 2.453 2.487 2.59 2.627 13.025 -99.0 13.025 -99.0 54317000000.0 2.0 2.537 3.0 -0.2365 8.689 48384000000.0 36212000000.0 -1.39 -99.0 -99.0 -99.0 -99.0 27040 goodsn-14-G141_27040 0.04603 1.0
goodsn 35924 3 1 0 2.3358 2.212 2.262 2.411 2.45 29.493 20.586 8.9071 188860000000.0 37144000000.0 0.0 2.336 3.0 37.84 6.937 32360000000.0 24763000000.0 -1.37 -99.0 -99.0 -99.0 -99.0 35924 00000 -1.0 1.0
goodsn 35745 2 1 1 2.3168 2.1944 2.2447 2.3312 2.3673 47.154 40.797 6.3572 374280000000.0 26511000000.0 0.0 2.317 2.0 77.04 9.558 16472000000.0 17674000000.0 -0.65 -99.0 -99.0 -99.0 -99.0 35745 goodsn-28-G141_35745 2.3168 1.0
