# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
uds 890 3 1 0 0.9221 0.794 0.854 0.99 1.062 0.28994 -99.0 0.28994 -99.0 1209100000.0 2.0 0.9221 3.0 -4.921 20.52 1397800000.0 806060000.0 -1.93 -99.0 -99.0 -99.0 -99.0 890 00000 -1.0 1.0
uds 905 3 1 0 0.9308 0.226 0.515 0.932 1.031 0.021826 -99.0 0.021826 -99.0 91020000.0 2.0 0.9308 3.0 -8.056 21.34 94761000.0 60680000.0 -1.94 -99.0 -99.0 -99.0 -99.0 905 00000 -1.0 3.0
uds 908 3 1 0 0.5451 0.117 0.278 0.817 1.625 0.0088053 0.0032718 0.0055336 30016000.0 23076000.0 1.0 0.5451 3.0 0.1924 25.88 15552000.0 15384000.0 0.36 -99.0 -99.0 -99.0 -99.0 908 00000 -1.0 3.0
uds 916 3 1 0 1.5151 1.322 1.392 1.627 1.657 4.7005 2.3116 2.3889 21208000000.0 9962100000.0 1.0 1.515 3.0 8.111 27.27 11512000000.0 6641400000.0 -1.91 -99.0 -99.0 -99.0 -99.0 916 00000 -1.0 1.0
uds 1005 3 1 0 1.262 1.07 1.135 1.363 1.454 2.7304 1.4183 1.3121 13012000000.0 5471500000.0 1.0 1.262 3.0 8.675 19.72 6493500000.0 3647700000.0 -1.95 -99.0 -99.0 -99.0 -99.0 1005 00000 -1.0 1.0
uds 1046 3 1 0 0.7153 0.468 0.591 0.841 0.939 0.026648 -99.0 0.026648 -99.0 111130000.0 2.0 0.7153 3.0 -2.059 22.39 13389000.0 74084000.0 1.86 -99.0 -99.0 -99.0 -99.0 1046 00000 -1.0 3.0
uds 1058 3 1 0 1.0046 0.963 0.983 1.811 1.883 83.363 62.009 21.355 568890000000.0 89052000000.0 0.0 1.005 3.0 954.2 44.95 76207000000.0 59368000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 1058 00000 -1.0 1.0
uds 1080 3 1 0 0.8559 0.309 0.581 1.09 1.589 1.0532 0.95914 0.094052 8799500000.0 392210000.0 1.0 0.8559 3.0 23.39 30.75 370110000.0 261470000.0 -1.55 -99.0 -99.0 -99.0 -99.0 1080 00000 -1.0 1.0
uds 1109 3 1 0 0.6622 0.581 0.618 0.708 0.752 0.86955 0.56052 0.30903 5142400000.0 1288700000.0 1.0 0.6622 3.0 21.83 24.5 1500700000.0 859130000.0 -1.93 -99.0 -99.0 -99.0 -99.0 1109 00000 -1.0 1.0
uds 1120 3 1 0 0.964 0.849 0.908 1.014 1.07 2.2298 1.6363 0.59355 15012000000.0 2475200000.0 0.0 0.964 3.0 29.3 22.81 2920200000.0 1650100000.0 -1.94 -99.0 -99.0 -99.0 -99.0 1120 00000 -1.0 1.0
