# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 10703 2 1 1 1.2547 1.2409 1.2493 1.2588 1.2633 8.1172 6.1974 1.9198 56857000000.0 8005900000.0 0.0 1.255 2.0 38.93 19.06 1763100000.0 5337300000.0 0.76 5.57 1.77 20.95 6.7 10703 cosmos-26-G141_10703 1.25466
cosmos 10876 1 1 1 0.361 -1.0 -1.0 -1.0 -1.0 0.95127 0.063302 0.88797 580750000.0 3703000000.0 1.0 0.361 1.0 11.39 20.85 887250000.0 2468600000.0 0.53 -99.0 -99.0 -99.0 -99.0 10876 cosmos-24-G141_10876 0.36684
cosmos 10989 2 1 1 1.6525 1.6205 1.636 1.673 1.6907 9.3273 7.6512 1.6761 70195000000.0 6989500000.0 0.0 1.652 2.0 26.54 26.45 1845300000.0 4659700000.0 0.42 -99.0 -99.0 -99.0 -99.0 10989 cosmos-26-G141_10989 1.65249
cosmos 11337 2 1 1 2.091 2.087 2.0886 2.0919 2.0935 134.93 122.14 12.783 1120600000000.0 53308000000.0 0.0 2.091 2.0 323.1 122.4 28381000000.0 35539000000.0 -0.44 -99.0 -99.0 -99.0 -99.0 11337 cosmos-12-G141_11337 2.09102
cosmos 11363 2 1 1 1.7251 1.7251 1.7251 1.7272 1.7295 116.03 107.93 8.1003 990150000000.0 33780000000.0 0.0 1.725 2.0 396.6 104.0 13777000000.0 22520000000.0 0.1 -99.0 -99.0 -99.0 -99.0 11363 cosmos-12-G141_11363 1.72509
cosmos 11494 2 1 1 2.0787 2.0578 2.067 2.0842 2.0921 8.624 1.6832 6.9407 15442000000.0 28944000000.0 1.0 2.079 2.0 4.531 19.16 2795500000.0 19296000000.0 2.45 -99.0 -99.0 -99.0 -99.0 11494 cosmos-26-G141_11494 2.07868
cosmos 11590 1 1 1 0.7309 -1.0 -1.0 -1.0 -1.0 1.067 -99.0 1.067 -99.0 4449500000.0 2.0 0.7309 1.0 -3.801 24.25 763490000.0 2966400000.0 1.47 0.68 2.52 0.56 2.07 11590 cosmos-26-G141_11590 0.72633
cosmos 11701 2 1 1 1.8306 1.7901 1.8069 1.8381 1.8685 207.38 207.02 0.35454 1899300000000.0 1478500000.0 0.0 1.831 2.0 769.8 28.76 164400000.0 985650000.0 2.23 -99.0 -99.0 -99.0 -99.0 11701 cosmos-04-G141_11701 1.83063
cosmos 11783 2 1 1 1.2682 1.2591 1.2637 1.2706 1.2744 10.401 8.0931 2.3077 74249000000.0 9623400000.0 0.0 1.268 2.0 48.39 23.57 2916600000.0 6415600000.0 0.27 9.19 1.49 38.48 6.37 11783 cosmos-04-G141_11783 1.26823
cosmos 11871 2 1 1 1.6065 1.6019 1.6038 1.6075 1.6091 402.47 391.12 11.35 3588300000000.0 47333000000.0 0.0 1.606 2.0 1324.0 15.73 36557000000.0 31555000000.0 -1.38 -99.0 -99.0 -99.0 -99.0 11871 cosmos-23-G141_11871 1.60648
