# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 603 3 1 0 1.6788 1.405 1.556 1.798 1.957 2.5636 0.99154 1.5721 9096700000.0 6555900000.0 1.0 1.679 3.0 3.513 27.24 6584900000.0 4370600000.0 -1.67 -99.0 -99.0 -99.0 -99.0 603 00000 -1.0 1.0
cosmos 616 3 1 0 1.4585 1.248 1.328 1.535 1.579 34.652 34.441 0.21095 315970000000.0 879690000.0 0.0 1.458 3.0 126.9 25.83 1045300000.0 586460000.0 -1.95 -99.0 -99.0 -99.0 -99.0 616 00000 -1.0 1.0
cosmos 617 3 1 0 2.0216 1.852 1.916 2.129 2.247 11.724 9.3201 2.4041 85506000000.0 10025000000.0 1.0 2.022 3.0 27.26 29.33 8644100000.0 6683700000.0 -1.34 -99.0 -99.0 -99.0 -99.0 617 00000 -1.0 1.0
cosmos 626 3 1 0 1.3409 1.019 1.207 1.466 1.595 6.2219 5.685 0.53687 52156000000.0 2238800000.0 0.0 1.341 3.0 26.14 23.64 2441800000.0 1492500000.0 -1.84 -99.0 -99.0 -99.0 -99.0 626 00000 -1.0 1.0
cosmos 648 3 1 0 2.2182 1.938 2.069 2.393 2.484 15.073 13.414 1.659 123060000000.0 6918400000.0 1.0 2.218 3.0 29.28 29.84 7832600000.0 4612200000.0 -1.86 -99.0 -99.0 -99.0 -99.0 648 00000 -1.0 1.0
cosmos 680 3 1 0 2.3133 1.371 2.149 2.412 2.542 16.862 15.405 1.4572 141330000000.0 6076700000.0 0.0 2.313 3.0 29.25 26.32 6077300000.0 4051200000.0 -1.63 -99.0 -99.0 -99.0 -99.0 680 00000 -1.0 1.0
cosmos 687 3 1 0 1.9906 1.212 1.887 2.149 2.291 0.468 -99.0 0.468 -99.0 1951600000.0 2.0 1.991 3.0 -7.043 21.86 2332700000.0 1301100000.0 -1.92 -99.0 -99.0 -99.0 -99.0 687 00000 -1.0 1.0
cosmos 758 3 1 0 1.8034 1.493 1.625 1.984 2.09 7.9343 7.276 0.65832 66752000000.0 2745300000.0 1.0 1.803 3.0 27.37 29.6 2962000000.0 1830200000.0 -1.78 -99.0 -99.0 -99.0 -99.0 758 00000 -1.0 1.0
cosmos 768 3 1 0 2.4104 2.19 2.305 2.513 2.611 1.156 -99.0 1.156 -99.0 4820600000.0 2.0 2.41 3.0 -0.08772 25.64 4593600000.0 3213800000.0 -1.54 -99.0 -99.0 -99.0 -99.0 768 00000 -1.0 1.0
cosmos 775 3 1 0 0.6327 0.405 0.534 0.804 4.997 0.57283 0.56995 0.0028821 5228900000.0 12019000.0 0.0 0.6327 3.0 24.11 24.03 1950100.0 8012600.0 1.53 -99.0 -99.0 -99.0 -99.0 775 00000 -1.0 3.0
