# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR Ha_SCALE number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 5290 2 1 1 1.4498 1.3494 1.4402 1.4575 1.4672 12.964 9.3705 3.593 85968000000.0 14984000000.0 0.0 1.45 2.0 34.84 22.74 14290000000.0 9989000000.0 -1.6 4.48 1.26 284.19 94.99 1.225 5290 cosmos-13-G141_05290 1.44978 1.0
cosmos 5292 3 1 -1 0.758 0.706 0.723 0.791 0.815 0.2027 -99.0 0.2027 -99.0 845300000.0 2.0 0.758 3.0 -3.174 24.1 954020000.0 563540000.0 -1.89 1.73 1.69 159.03 189.98 0.781 5292 cosmos-06-G141_05292 0.73499 1.0
cosmos 5293 3 1 -1 2.066 1.891 1.95 2.222 2.313 1.7021 -99.0 1.7021 -99.0 7097800000.0 2.0 2.066 3.0 -6.23 14.67 7701700000.0 4731900000.0 -1.8 -99.0 -99.0 -99.0 -99.0 -99.0 5293 cosmos-13-G141_05293 1.96982 1.0
cosmos 5294 2 1 1 0.7533 0.7486 0.7509 0.7551 0.758 2.6892 1.5232 1.166 13974000000.0 4862300000.0 0.0 0.7533 2.0 45.15 22.04 5258500000.0 3241500000.0 -1.81 7.98 1.58 226.24 53.29 1.093 5294 cosmos-13-G141_05294 0.7533 1.0
cosmos 5295 2 1 1 1.9624 1.9493 1.9567 1.9692 1.9752 3.9424 -99.0 3.9424 -99.0 16440000000.0 2.0 1.962 2.0 -12.21 22.86 12006000000.0 10960000000.0 -1.12 -99.0 -99.0 -99.0 -99.0 -99.0 5295 cosmos-13-G141_05295 1.9624 1.0
cosmos 5296 2 1 1 0.9184 0.9127 0.9156 0.9212 0.9245 18.764 16.537 2.2276 151710000000.0 9289300000.0 0.0 0.9184 2.0 346.0 26.8 3843200000.0 6192900000.0 -0.18 23.2 2.53 92.95 10.42 0.87 5296 cosmos-19-G141_05296 0.91842 2.0
cosmos 5297 3 1 -1 1.2605 1.061 1.165 1.35 1.429 0.2897 -99.0 0.2897 -99.0 1208100000.0 2.0 1.26 3.0 -50.2 26.06 1202700000.0 805380000.0 -1.63 1.53 0.7 4.935406894998536e+18 1.2168296505234104e+65 1.5383401104167446e+17 5297 cosmos-06-G141_05297 1.21223 1.0
cosmos 5312 3 1 -1 2.0119 1.395 1.522 2.272 2.344 2.5389 -99.0 2.5389 -99.0 10588000000.0 2.0 2.012 3.0 -9.519 24.81 7676900000.0 7058500000.0 -1.05 -99.0 -99.0 -99.0 -99.0 -99.0 5312 cosmos-06-G141_05312 0.4212 1.0
cosmos 5315 3 1 -1 1.3867 1.253 1.296 1.479 1.553 18.837 17.824 1.0125 163530000000.0 4222300000.0 0.0 1.387 3.0 72.78 19.09 4872900000.0 2814900000.0 -1.89 -99.0 -99.0 -99.0 -99.0 -99.0 5315 cosmos-13-G141_05315 1.83346 1.0
cosmos 5316 3 1 -1 2.6494 2.534 2.576 2.728 2.781 75.627 71.622 4.0051 657080000000.0 16702000000.0 0.0 2.649 3.0 67.36 24.89 13232000000.0 11135000000.0 -1.19 -99.0 -99.0 -99.0 -99.0 -99.0 5316 cosmos-13-G141_05316 2.54132 1.0
cosmos 5317 3 1 -1 1.3651 1.192 1.296 1.442 1.5 1.1653 -99.0 1.1653 -99.0 4859300000.0 2.0 1.365 3.0 -21.74 37.51 5661100000.0 3239500000.0 -1.9 -99.0 -99.0 -99.0 -99.0 -99.0 5317 00000 -1.0 1.0
cosmos 5320 3 1 -1 2.1047 1.826 2.009 2.206 2.27 3.1357 1.6882 1.4475 15488000000.0 6036400000.0 1.0 2.105 3.0 4.373 21.61 6953300000.0 4024300000.0 -1.89 -99.0 -99.0 -99.0 -99.0 -99.0 5320 cosmos-19-G141_05320 2.01621 1.0
cosmos 5321 3 1 -1 1.3511 1.161 1.22 1.482 1.583 2.9594 2.3973 0.56218 21993000000.0 2344400000.0 1.0 1.351 3.0 10.71 25.13 2598400000.0 1562900000.0 -1.79 -99.0 -99.0 -99.0 -99.0 -99.0 5321 cosmos-13-G141_05321 1.56639 1.0
cosmos 5324 2 1 1 0.6795 0.6252 0.6496 0.6858 0.6944 0.83948 0.23983 0.59965 2200300000.0 2500600000.0 1.0 0.6795 2.0 8.887 23.03 2257300000.0 1667100000.0 -1.43 7.0 2.69 138.77 55.64 0.894 5324 cosmos-06-G141_05324 0.67951 1.0
cosmos 5325 3 1 -1 0.6746 0.638 0.654 0.697 0.707 0.38416 0.12457 0.25959 1142800000.0 1082500000.0 1.0 0.6746 3.0 4.683 24.51 1269600000.0 721680000.0 -1.94 0.37 1.67 68.75 336.85 1.747 5325 cosmos-02-G141_05325 0.68793 1.0
cosmos 5326 3 1 0 2.5489 2.488 2.506 2.604 2.624 16.142 6.7453 9.3964 61883000000.0 39184000000.0 1.0 2.549 3.0 8.154 31.89 32361000000.0 26123000000.0 -1.26 -99.0 -99.0 -99.0 -99.0 -99.0 5326 cosmos-19-G141_05326 0.1572 1.0
cosmos 5330 3 1 -1 2.608 2.49 2.537 2.68 2.732 3.804 -99.0 3.804 -99.0 15863000000.0 2.0 2.608 3.0 -19.19 20.61 15834000000.0 10575000000.0 -1.63 -99.0 -99.0 -99.0 -99.0 -99.0 5330 cosmos-19-G141_05330 2.59844 1.0
cosmos 5331 3 1 -1 1.0003 0.942 0.961 1.034 1.096 0.62602 -99.0 0.62602 -99.0 2610600000.0 2.0 1.0 3.0 -36.09 26.38 2883700000.0 1740400000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 5331 00000 -1.0 1.0
cosmos 5332 3 1 -1 2.1936 2.097 2.136 2.25 2.301 15.25 12.486 2.7633 114550000000.0 11523000000.0 0.0 2.194 3.0 28.3 21.24 13284000000.0 7682300000.0 -1.89 -99.0 -99.0 -99.0 -99.0 -99.0 5332 cosmos-13-G141_05332 2.23006 1.0
cosmos 5333 3 1 -1 2.554 2.42 2.501 2.613 2.651 4.7739 -99.0 4.7739 -99.0 19908000000.0 2.0 2.554 3.0 -7.935 25.03 17938000000.0 13272000000.0 -1.48 -99.0 -99.0 -99.0 -99.0 -99.0 5333 cosmos-06-G141_05333 2.54841 1.0
cosmos 5334 2 1 1 1.6 1.5946 1.5967 1.6014 1.6035 12.006 6.1357 5.8703 56291000000.0 24480000000.0 1.0 1.6 2.0 20.77 29.32 19383000000.0 16320000000.0 -1.28 -99.0 -99.0 -99.0 -99.0 -99.0 5334 cosmos-19-G141_05334 1.59997 1.0
cosmos 5335 3 1 -1 0.7567 0.71 0.73 0.783 0.8 4.455 4.2215 0.23356 38729000000.0 973990000.0 0.0 0.7567 3.0 123.9 19.76 956680000.0 649320000.0 -1.7 -99.0 -99.0 -99.0 -99.0 -99.0 5335 cosmos-13-G141_05335 0.72979 1.0
cosmos 5336 3 1 -1 0.8718 0.741 0.785 0.974 1.036 0.068074 -99.0 0.068074 -99.0 283880000.0 2.0 0.8718 3.0 -29.35 26.8 275070000.0 189250000.0 -1.78 1.61 0.96 8.769050024165907e+33 6.719884161295496e+153 3.9028717212595904e+35 5336 cosmos-13-G141_05336 0.81848 1.0
cosmos 5338 3 1 -1 2.2319 1.813 2.129 2.348 2.406 2.6283 -99.0 2.6283 -99.0 10960000000.0 2.0 2.232 3.0 -10.27 25.2 12027000000.0 7306900000.0 -1.82 -99.0 -99.0 -99.0 -99.0 -99.0 5338 cosmos-19-G141_05338 2.3168 1.0
cosmos 5344 2 1 1 0.9957 0.9686 1.0117 1.3962 1.4987 12.096 11.682 0.41449 107170000000.0 1728500000.0 0.0 0.9957 2.0 186.2 29.86 1834000000.0 1152300000.0 -1.79 0.96 0.96 60.35 62.11 0.795 5344 cosmos-19-G141_05344 0.99571 1.0
cosmos 5345 3 1 -1 1.5207 1.406 1.471 1.572 1.613 11.087 9.0862 2.0007 83360000000.0 8343100000.0 0.0 1.521 3.0 31.75 25.0 8623000000.0 5562100000.0 -1.7 -99.0 -99.0 -99.0 -99.0 -99.0 5345 cosmos-02-G141_05345 1.63663 1.0
cosmos 5346 2 1 1 1.2333 1.2285 1.2312 1.2366 1.2397 2.8931 -99.0 2.8931 -99.0 12065000000.0 2.0 1.233 2.0 -4.842 24.36 13397000000.0 8043000000.0 -1.85 3.92 0.75 238.85 48.42 1.251 5346 cosmos-19-G141_05346 1.23334 1.0
cosmos 5348 2 1 1 0.7289 0.7129 0.7247 0.764 0.7827 0.71289 -99.0 0.71289 -99.0 2972800000.0 2.0 0.7289 2.0 -71.69 21.26 3415400000.0 1981900000.0 -1.93 5.21 3.0 144.34 92.51 0.922 5348 cosmos-06-G141_05348 0.72893 1.0
cosmos 5352 3 1 -1 0.9839 0.886 0.936 1.041 1.087 3.9271 3.7219 0.20526 34146000000.0 855980000.0 0.0 0.9839 3.0 61.97 22.67 937010000.0 570660000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 5352 cosmos-06-G141_05352 -1.0 1.0
cosmos 5353 3 1 -1 2.1147 1.578 1.926 2.319 2.502 10.978 9.6908 1.2871 88906000000.0 5367400000.0 0.0 2.115 3.0 24.73 24.01 6342800000.0 3578300000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 5353 cosmos-06-G141_05353 2.54486 1.0
cosmos 5354 3 1 -1 2.3335 2.222 2.268 2.4 2.449 21.577 17.094 4.4826 156830000000.0 18693000000.0 0.0 2.333 3.0 31.56 22.52 18668000000.0 12462000000.0 -1.66 -99.0 -99.0 -99.0 -99.0 -99.0 5354 cosmos-13-G141_05354 2.36693 1.0
cosmos 5355 2 1 1 2.1096 1.9973 2.0429 2.1229 2.1473 26.731 15.068 11.663 138240000000.0 48636000000.0 1.0 2.11 2.0 38.74 97.04 29835000000.0 32424000000.0 -0.58 -99.0 -99.0 -99.0 -99.0 -99.0 5355 cosmos-06-G141_05355 2.10962 1.0
cosmos 5358 2 1 1 0.928 0.9215 0.9249 0.9307 0.9335 4.4509 2.2853 2.1656 20966000000.0 9031000000.0 0.0 0.928 2.0 46.34 45.68 9144900000.0 6020600000.0 -1.7 12.71 1.64 314.6 47.22 1.037 5358 cosmos-06-G141_05358 0.92803 1.0
cosmos 5359 3 1 -1 1.7998 1.424 1.584 1.961 2.032 11.298 9.6932 1.605 88928000000.0 6693200000.0 0.0 1.8 3.0 36.49 30.08 8159500000.0 4462200000.0 -1.94 -99.0 -99.0 -99.0 -99.0 -99.0 5359 00000 -1.0 1.0
cosmos 5364 3 1 -1 0.5532 0.507 0.529 0.579 0.596 0.11344 -99.0 0.11344 -99.0 473040000.0 2.0 0.5532 3.0 -46.37 24.83 551180000.0 315360000.0 -1.93 -99.0 -99.0 -99.0 -99.0 -99.0 5364 cosmos-02-G141_05364 0.52044 1.0
cosmos 5367 3 1 -1 1.7523 1.666 1.707 1.798 1.828 11.388 7.9837 3.404 73245000000.0 14195000000.0 0.0 1.752 3.0 29.85 23.03 13183000000.0 9463400000.0 -1.51 -99.0 -99.0 -99.0 -99.0 -99.0 5367 cosmos-02-G141_05367 1.76627 1.0
cosmos 5369 3 1 -1 2.2893 2.058 2.188 2.389 2.443 5.5064 3.3873 2.1191 31076000000.0 8837000000.0 1.0 2.289 3.0 6.647 36.16 10078000000.0 5891300000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 5369 cosmos-19-G141_05369 2.43151 1.0
cosmos 5376 2 1 1 0.8506 0.8434 0.8469 0.8548 0.8592 6.0434 4.4687 1.5747 40997000000.0 6566800000.0 0.0 0.8506 2.0 109.7 25.75 7265800000.0 4377900000.0 -1.87 7.63 2.18 199.15 61.15 1.222 5376 cosmos-13-G141_05376 0.85058 1.0
cosmos 5378 2 1 1 0.9474 0.8399 0.8597 0.9555 0.9706 11.721 8.4962 3.2249 77947000000.0 13448000000.0 1.0 0.9474 2.0 161.4 715.9 9276800000.0 8965600000.0 -1.0 5.64 1.96 24.45 8.7 1.204 5378 cosmos-06-G141_05378 0.94741 2.0
cosmos 5379 2 1 1 2.0833 2.0178 2.0586 2.1492 2.1902 10.048 7.8803 2.1679 72296000000.0 9040500000.0 1.0 2.083 2.0 21.09 201.3 1718900000.0 6027000000.0 1.35 -99.0 -99.0 -99.0 -99.0 -99.0 5379 cosmos-06-G141_05379 2.0833 3.0
cosmos 5380 2 1 1 1.2211 1.2152 1.2176 1.2222 1.2242 5.3912 -99.0 5.3912 -99.0 22482000000.0 2.0 1.221 2.0 -22.7 18.48 20785000000.0 14988000000.0 -1.49 18.33 1.68 385.54 39.22 1.146 5380 cosmos-13-G141_05380 1.22109 1.0
cosmos 5385 2 1 1 1.6711 1.6556 1.6656 1.6861 1.7197 8.2782 4.1305 4.1477 37894000000.0 17297000000.0 1.0 1.671 2.0 14.54 18.56 12797000000.0 11531000000.0 -1.1 -99.0 -99.0 -99.0 -99.0 -99.0 5385 cosmos-02-G141_05385 1.67113 1.0
cosmos 5389 2 1 1 2.4573 2.3715 2.4158 2.4755 2.5317 129.43 121.1 8.3348 1111000000000.0 34757000000.0 0.0 2.457 2.0 180.4 25.71 29912000000.0 23171000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 -99.0 5389 cosmos-06-G141_05389 2.45734 1.0
cosmos 5390 3 1 -1 2.1006 2.084 2.111 2.298 2.372 0.66773 -99.0 0.66773 -99.0 2784500000.0 2.0 2.101 3.0 -15.76 22.93 3297000000.0 1856400000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 5390 00000 -1.0 1.0
cosmos 5392 2 1 1 0.8395 0.8301 0.8359 0.8438 0.8473 14.275 13.479 0.79659 123660000000.0 3321900000.0 0.0 0.8395 2.0 335.5 28.4 1270000000.0 2214600000.0 0.05 12.46 2.36 77.72 15.1 0.925 5392 cosmos-06-G141_05392 0.83951 2.0
cosmos 5393 3 1 -1 2.3301 2.191 2.258 2.402 2.461 12.901 9.0271 3.8734 82817000000.0 16153000000.0 1.0 2.33 3.0 16.74 29.03 17862000000.0 10769000000.0 -1.82 -99.0 -99.0 -99.0 -99.0 -99.0 5393 cosmos-19-G141_05393 2.29366 1.0
cosmos 5395 2 1 1 1.5922 1.5825 1.5872 1.5978 1.6113 16.989 13.805 3.1848 126650000000.0 13281000000.0 0.0 1.592 2.0 46.73 32.28 11672000000.0 8854000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 -99.0 5395 cosmos-19-G141_05395 1.59218 1.0
cosmos 5397 2 1 1 0.7843 0.7738 0.7783 0.7868 0.7899 4.1846 2.2054 1.9792 20233000000.0 8253600000.0 0.0 0.7842 2.0 60.19 27.64 6969100000.0 5502400000.0 -1.32 20.09 2.44 210.88 27.93 1.026 5397 cosmos-19-G141_05397 0.78425 1.0
cosmos 5398 2 1 1 1.8634 1.7881 1.7985 1.866 1.875 111.24 102.04 9.1976 936150000000.0 38355000000.0 0.0 1.863 2.0 369.8 24.14 26235000000.0 25570000000.0 -1.04 -99.0 -99.0 -99.0 -99.0 -99.0 5398 cosmos-06-G141_05398 1.86337 1.0
cosmos 5400 2 1 1 1.199 1.1573 1.1792 1.2146 1.2422 6.3038 5.9108 0.39299 54227000000.0 1638800000.0 0.0 1.199 2.0 46.07 24.18 145080000.0 1092500000.0 2.37 0.58 1.32 15.0 34.07 0.971 5400 cosmos-06-G141_05400 1.19899 3.0
cosmos 5402 3 1 -1 1.2426 1.062 1.168 1.315 1.374 0.24712 -99.0 0.24712 -99.0 1030500000.0 2.0 1.243 3.0 -3.755 23.61 690560000.0 687020000.0 -0.73 1.82 0.76 666.66 375.24 1.22 5402 cosmos-13-G141_05402 1.21777 1.0
cosmos 5403 2 1 1 0.6512 0.625 0.6367 0.6765 0.6884 2.0657 1.4101 0.65551 12937000000.0 2733600000.0 0.0 0.6512 2.0 56.65 26.0 1544300000.0 1822400000.0 -0.47 4.58 5.38 45.23 53.32 1.02 5403 cosmos-13-G141_05403 0.6512 1.0
cosmos 5404 3 1 -1 0.7665 0.726 0.741 0.789 0.825 1.1329 0.57139 0.5615 5242100000.0 2341500000.0 1.0 0.7665 3.0 16.33 21.88 2737000000.0 1561000000.0 -1.93 4.34 1.74 207.23 96.82 0.824 5404 cosmos-13-G141_05404 0.7498 1.0
cosmos 5406 3 1 -1 2.2335 2.072 2.138 2.329 2.445 1.8309 -99.0 1.8309 -99.0 7635100000.0 2.0 2.234 3.0 -1.658 21.48 7532100000.0 5090000000.0 -1.61 -99.0 -99.0 -99.0 -99.0 -99.0 5406 00000 -1.0 1.0
cosmos 5407 3 1 -1 0.9029 0.756 0.777 1.054 1.087 0.66614 -99.0 0.66614 -99.0 2777900000.0 2.0 0.9029 3.0 -86.06 33.94 2882000000.0 1851900000.0 -1.67 1.34 1.05 664.05 1232.24 4.503 5407 cosmos-06-G141_05407 0.93383 1.0
cosmos 5409 2 1 1 0.8469 0.7771 0.8073 0.8563 0.8843 1.7449 0.92814 0.81676 8515100000.0 3406000000.0 1.0 0.8469 2.0 22.89 26.97 3116200000.0 2270700000.0 -1.52 2.06 1.65 54.86 44.96 0.92 5409 cosmos-19-G141_05409 0.84688 1.0
cosmos 5410 3 1 -1 2.2008 1.185 2.037 2.283 2.357 1.6939 -99.0 1.6939 -99.0 7063600000.0 2.0 2.201 3.0 -10.9 26.77 5174100000.0 4709100000.0 -1.11 -99.0 -99.0 -99.0 -99.0 -99.0 5410 cosmos-13-G141_05410 2.15977 1.0
cosmos 5411 2 1 1 1.3941 1.3814 1.3862 1.3956 1.3997 3.61 0.15663 3.4533 1437000000.0 14401000000.0 1.0 1.394 2.0 0.6309 22.67 12233000000.0 9600600000.0 -1.4 7.9 1.46 285.39 61.23 1.161 5411 cosmos-02-G141_05411 1.39408 1.0
cosmos 5412 2 1 1 1.8377 1.6936 1.824 1.8433 1.8524 46.836 43.713 3.1221 401040000000.0 13020000000.0 0.0 1.838 2.0 161.8 28.51 9375300000.0 8679800000.0 -1.09 -99.0 -99.0 -99.0 -99.0 -99.0 5412 cosmos-19-G141_05412 1.83772 1.0
cosmos 5414 3 1 -1 1.4087 1.274 1.327 1.494 1.611 8.8132 7.4015 1.4117 67904000000.0 5887100000.0 1.0 1.409 3.0 29.03 29.64 6736700000.0 3924700000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 5414 cosmos-19-G141_05414 1.66446 1.0
cosmos 5415 2 1 1 2.3003 2.255 2.2893 2.376 2.3922 173.75 166.34 7.4025 1526100000000.0 30870000000.0 0.0 2.3 2.0 321.5 22.59 25741000000.0 20580000000.0 -1.31 -99.0 -99.0 -99.0 -99.0 -99.0 5415 cosmos-06-G141_05415 2.30026 1.0
cosmos 5418 3 1 -1 0.5081 0.468 0.478 0.532 0.623 0.051844 -99.0 0.051844 -99.0 216200000.0 2.0 0.5081 3.0 -16.01 22.46 266970000.0 144130000.0 -2.04 -99.0 -99.0 -99.0 -99.0 -99.0 5418 cosmos-02-G141_05418 0.48587 1.0
cosmos 5420 3 1 -1 0.6505 0.431 0.499 0.783 1.095 0.08219 0.053588 0.028602 491630000.0 119270000.0 1.0 0.6505 3.0 2.157 20.29 143420000.0 79516000.0 -1.95 -99.0 -99.0 -99.0 -99.0 -99.0 5420 00000 -1.0 2.0
cosmos 5422 3 1 -1 2.8445 2.67 2.766 2.926 3.004 33.235 31.171 2.0637 285970000000.0 8606000000.0 1.0 2.844 3.0 19.2 27.19 9963400000.0 5737400000.0 -1.87 -99.0 -99.0 -99.0 -99.0 -99.0 5422 00000 -1.0 1.0
cosmos 5425 3 1 -1 0.737 0.67 0.701 0.774 0.82 0.70396 0.63261 0.07135 5803800000.0 297540000.0 1.0 0.737 3.0 19.66 33.94 276040000.0 198360000.0 -1.51 2.34 1.64 2.0786312821480498e+29 2.2278653984720044e+264 5.407871534414457e+40 5425 cosmos-06-G141_05425 0.6854 1.0
cosmos 5426 2 1 1 2.0633 1.8959 1.9583 2.1518 2.2401 44.003 40.799 3.204 374300000000.0 13361000000.0 0.0 2.063 2.0 112.4 73.97 8935700000.0 8907500000.0 -0.76 -99.0 -99.0 -99.0 -99.0 -99.0 5426 cosmos-06-G141_05426 2.06332 1.0
cosmos 5429 2 1 1 1.0668 1.0607 1.0638 1.0699 1.0735 3.1775 2.456 0.72144 22532000000.0 3008500000.0 0.0 1.067 2.0 29.99 22.93 2983700000.0 2005700000.0 -1.64 3.46 0.96 455.84 154.64 1.778 5429 cosmos-13-G141_05429 1.0668 1.0
cosmos 5433 2 1 1 2.2107 2.0848 2.1351 2.2239 2.2701 96.984 88.766 8.2176 814370000000.0 34269000000.0 0.0 2.211 2.0 195.9 24.38 17532000000.0 22846000000.0 -0.4 -99.0 -99.0 -99.0 -99.0 -99.0 5433 cosmos-19-G141_05433 2.21074 1.0
cosmos 5434 3 1 -1 1.5111 1.368 1.419 1.606 1.651 2.3759 1.3579 1.018 12458000000.0 4245200000.0 1.0 1.511 3.0 4.779 25.83 5047800000.0 2830100000.0 -1.93 1.19 0.64 450.73 370.67 1.715 5434 cosmos-19-G141_05434 1.49678 1.0
cosmos 5438 3 1 -1 2.8285 2.141 2.262 3.333 3.444 34.848 33.14 1.7077 304040000000.0 7121400000.0 1.0 2.828 3.0 21.01 34.11 2153800000.0 4747600000.0 0.44 -99.0 -99.0 -99.0 -99.0 -99.0 5438 cosmos-06-G141_05438 3.28663 3.0
cosmos 5448 2 1 1 0.7143 0.6885 0.7066 0.7188 0.7265 0.79691 -99.0 0.79691 -99.0 3323200000.0 2.0 0.7143 2.0 -38.04 23.66 3507200000.0 2215500000.0 -1.87 5.98 2.53 120.91 56.16 0.843 5448 cosmos-19-G141_05448 0.71429 1.0
cosmos 5454 2 1 1 0.9798 0.9674 0.9739 0.9817 0.9843 0.82059 -99.0 0.82059 -99.0 3422000000.0 2.0 0.9798 2.0 -31.24 23.43 3688200000.0 2281300000.0 -1.8 3.76 0.83 257.74 62.6 1.173 5454 cosmos-13-G141_05454 0.97981 1.0
cosmos 5456 3 1 -1 0.9151 0.789 0.856 0.974 1.029 3.3972 3.2548 0.14234 29861000000.0 593590000.0 0.0 0.9151 3.0 68.84 25.36 662600000.0 395720000.0 -1.88 0.57 0.91 114.31 188.84 0.667 5456 cosmos-19-G141_05456 0.94255 1.0
cosmos 5457 3 1 0 2.2319 2.132 2.178 2.285 2.324 17.75 8.8292 8.9212 81002000000.0 37203000000.0 1.0 2.232 3.0 18.86 20.3 40387000000.0 24802000000.0 -1.77 -99.0 -99.0 -99.0 -99.0 -99.0 5457 00000 -1.0 1.0
cosmos 5462 2 1 1 2.5913 2.5498 2.5814 2.5956 2.6035 17.226 10.228 6.9973 93837000000.0 29180000000.0 1.0 2.591 2.0 11.13 20.87 19373000000.0 19453000000.0 -0.71 -99.0 -99.0 -99.0 -99.0 -99.0 5462 cosmos-06-G141_05462 2.59125 1.0
cosmos 5469 2 1 1 1.9967 1.9723 1.9924 2.2809 2.3499 154.16 153.57 0.58896 1408900000000.0 2456000000.0 0.0 1.997 2.0 465.4 18.72 485300000.0 1637400000.0 1.32 -99.0 -99.0 -99.0 -99.0 -99.0 5469 cosmos-19-G141_05469 1.99666 2.0
cosmos 5471 3 1 -1 1.5161 1.205 1.384 1.644 1.707 7.9851 7.1299 0.85518 65412000000.0 3566200000.0 1.0 1.516 3.0 25.0 25.11 2538200000.0 2377500000.0 -1.01 -99.0 -99.0 -99.0 -99.0 -99.0 5471 cosmos-19-G141_05471 1.70337 1.0
cosmos 5473 2 1 1 1.6551 1.5735 1.6139 1.7375 1.8075 40.217 39.956 0.2605 366570000000.0 1086300000.0 0.0 1.655 2.0 138.9 16.75 482110000.0 724210000.0 -0.38 -99.0 -99.0 -99.0 -99.0 -99.0 5473 cosmos-02-G141_05473 1.65515 2.0
cosmos 5474 1 1 1 0.7026 -1.0 -1.0 -1.0 -1.0 4.9994 1.4154 3.584 12986000000.0 14946000000.0 0.0 0.7026 1.0 48.88 24.36 15270000000.0 9963800000.0 -1.71 39.92 4.29 232.49 27.63 1.069 5474 cosmos-13-G141_05474 0.69978 1.0
cosmos 5478 3 1 -1 1.0456 0.081 0.978 1.127 1.16 4.5086 4.3535 0.15503 39941000000.0 646480000.0 0.0 1.046 3.0 57.44 20.52 427880000.0 430990000.0 -1.04 -0.44 0.94 -74.8 159.73 0.826 5478 cosmos-06-G141_05478 0.94061 1.0
cosmos 5480 3 1 -1 1.8499 1.702 1.777 1.921 2.033 3.2105 1.3932 1.8173 12782000000.0 7578400000.0 1.0 1.85 3.0 5.113 24.14 6613800000.0 5052300000.0 -1.39 -99.0 -99.0 -99.0 -99.0 -99.0 5480 00000 -1.0 1.0
cosmos 5481 2 1 1 0.8497 0.81 0.8413 0.9136 0.9524 6.3485 6.1605 0.18803 56518000000.0 784110000.0 0.0 0.8497 2.0 151.4 22.59 201590000.0 522740000.0 0.87 2.09 1.87 54.96 50.26 1.141 5481 cosmos-06-G141_05481 0.84966 2.0
cosmos 5482 2 1 1 1.8448 1.8401 1.8422 1.8469 1.85 4.5912 -99.0 4.5912 -99.0 19146000000.0 2.0 1.845 2.0 -45.38 23.29 16059000000.0 12764000000.0 -1.34 -99.0 -99.0 -99.0 -99.0 -99.0 5482 cosmos-02-G141_05482 1.84482 1.0
cosmos 5484 3 1 0 1.4716 1.367 1.42 1.528 1.586 1.7689 -99.0 1.7689 -99.0 7376500000.0 2.0 1.472 3.0 -9.363 19.46 5550500000.0 4917700000.0 -1.13 1.35 1.52 218.77 288.14 1.791 5484 cosmos-13-G141_05484 1.3608 1.0
cosmos 5485 3 1 -1 0.8826 0.845 0.855 0.911 0.93 0.34937 -99.0 0.34937 -99.0 1456900000.0 2.0 0.8826 3.0 -23.24 25.99 1603600000.0 971290000.0 -1.82 2.79 0.7 2869392.31 6.800122557634954e+92 2988.465 5485 cosmos-19-G141_05485 0.89553 1.0
cosmos 5487 3 1 -1 0.8594 0.686 0.749 0.948 1.026 0.77784 0.73842 0.039417 6774500000.0 164370000.0 1.0 0.8594 3.0 17.92 20.94 56994000.0 109580000.0 0.14 2.35 1.89 3.091704180304559e+174 inf 6.263105547710154e+232 5487 cosmos-06-G141_05487 0.69808 1.0
cosmos 5489 2 1 1 1.736 1.5801 1.6435 1.738 1.7528 10.0 6.0435 3.9569 55445000000.0 16501000000.0 1.0 1.736 2.0 22.4 24.13 15177000000.0 11000000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 -99.0 5489 cosmos-19-G141_05489 1.73601 1.0
cosmos 5495 3 1 -1 2.0326 1.71 1.844 2.21 2.416 0.36013 0.14445 0.21568 1325200000.0 899430000.0 1.0 2.033 3.0 0.4158 20.88 198570000.0 599620000.0 1.01 -99.0 -99.0 -99.0 -99.0 -99.0 5495 cosmos-02-G141_05495 1.94763 3.0
cosmos 5499 2 1 1 1.4806 1.2877 1.3382 1.4939 1.5911 5.8004 5.2619 0.5385 48275000000.0 2245600000.0 1.0 1.481 2.0 18.97 24.66 484170000.0 1497100000.0 1.09 0.9 1.12 40.49 50.68 1.178 5499 cosmos-06-G141_05499 1.4806 2.0
cosmos 5500 3 1 -1 1.4407 1.306 1.366 1.512 1.603 11.813 10.313 1.5001 94615000000.0 6255800000.0 0.0 1.441 3.0 38.74 16.94 6841600000.0 4170500000.0 -1.82 4.82 1.77 inf inf 1.0 5500 cosmos-13-G141_05500 1.53831 1.0
cosmos 5501 3 1 -1 0.8891 0.794 0.85 0.933 0.956 0.20335 -99.0 0.20335 -99.0 848000000.0 2.0 0.8891 3.0 -2.18 25.98 901230000.0 565330000.0 -1.86 2.44 0.96 90.63 37.08 0.191 5501 cosmos-06-G141_05501 0.93479 1.0
