# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 13145 2 1 1 2.7341 2.4836 2.5368 2.7627 2.8396 134.86 123.24 11.624 1130600000000.0 48475000000.0 0.0 2.734 2.0 94.53 11.79 25681000000.0 32317000000.0 -0.44 -99.0 -99.0 -99.0 -99.0 13145 goodsn-46-G141_13145 2.73407
goodsn 13530 2 1 1 0.8487 0.8445 0.8465 0.8505 0.8524 1.7274 0.6612 1.0662 6066100000.0 4446200000.0 0.0 0.8487 2.0 16.27 11.43 585680000.0 2964100000.0 2.32 -1.88 1.06 -2.71 1.53 13530 goodsn-46-G141_13530 0.84873
goodsn 13971 2 1 1 1.0228 1.0177 1.0201 1.025 1.0274 25.977 23.449 2.5275 215130000000.0 10540000000.0 0.0 1.023 2.0 337.1 11.0 3819700000.0 7026600000.0 0.03 9.97 1.42 21.71 3.1 13971 goodsn-46-G141_13971 1.02284
goodsn 14140 2 1 1 1.6765 1.5624 1.6307 1.7046 1.7627 15.607 13.241 2.3654 121480000000.0 9864000000.0 1.0 1.676 2.0 46.8 54.7 1194500000.0 6576000000.0 2.07 -99.0 -99.0 -99.0 -99.0 14140 goodsn-123-G141_14140 1.67647
goodsn 16129 1 1 1 2.3983 -1.0 -1.0 -1.0 -1.0 249.25 245.35 3.8984 2251000000000.0 16257000000.0 0.0 2.398 1.0 409.2 87.45 7682900000.0 10838000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 16129 goodsn-123-G141_16129 2.35181
goodsn 16879 1 1 1 4.424 -1.0 -1.0 -1.0 -1.0 6327.8 6290.8 36.931 57714000000000.0 154010000000.0 0.0 4.424 1.0 515.6 7.77 40300000000.0 102670000000.0 0.63 -99.0 -99.0 -99.0 -99.0 16879 goodsn-24-G141_16879 2.01319
goodsn 16944 2 1 1 0.8377 0.8319 0.8343 0.8393 0.8418 12.777 11.272 1.5049 103410000000.0 6275700000.0 0.0 0.8377 2.0 281.2 8.266 1213300000.0 4183800000.0 1.33 11.72 1.75 20.05 3.02 16944 goodsn-46-G141_16944 0.83767
goodsn 17952 1 1 1 0.8405 -1.0 -1.0 -1.0 -1.0 35.787 31.577 4.2106 289690000000.0 17559000000.0 0.0 0.8405 1.0 785.0 9.495 9511800000.0 11706000000.0 -0.53 22.05 3.61 29.37 4.84 17952 goodsn-46-G141_17952 0.834
goodsn 18633 2 1 1 1.4608 1.4539 1.4574 1.464 1.6337 7.4161 6.6229 0.79311 60761000000.0 3307400000.0 0.0 1.461 2.0 24.32 13.63 1636900000.0 2204900000.0 -0.47 7.2 1.23 114.06 22.16 18633 goodsn-36-G141_18633 1.46083
goodsn 19082 1 1 1 2.49 -1.0 -1.0 -1.0 -1.0 268.11 259.38 8.7306 2379600000000.0 36408000000.0 0.0 2.49 1.0 360.3 15.17 11294000000.0 24272000000.0 0.43 -99.0 -99.0 -99.0 -99.0 19082 goodsn-35-G141_19082 2.42123
goodsn 19290 1 1 1 0.564 -1.0 -1.0 -1.0 -1.0 4.7369 3.9057 0.83125 35832000000.0 3466400000.0 0.0 0.564 1.0 210.8 9.79 2572700000.0 2311000000.0 -1.46 -3.37 1.5 -2.03 0.91 19290 goodsn-35-G141_19290 0.71429
goodsn 19913 1 1 1 2.005 -1.0 -1.0 -1.0 -1.0 1245.3 1225.5 19.819 11243000000000.0 82647000000.0 0.0 2.005 1.0 3672.0 20.6 60431000000.0 55098000000.0 -1.26 -99.0 -99.0 -99.0 -99.0 19913 goodsn-114-G141_19913 1.97427
goodsn 20052 1 1 1 3.214 -1.0 -1.0 -1.0 -1.0 575.09 536.63 38.461 4923200000000.0 160390000000.0 0.0 3.214 1.0 147.0 14.15 84188000000.0 106930000000.0 -0.52 -99.0 -99.0 -99.0 -99.0 20052 goodsn-35-G141_20052 2.49034
goodsn 20538 1 1 1 0.6387 -1.0 -1.0 -1.0 -1.0 2.1736 1.0392 1.1344 9533900000.0 4730400000.0 0.0 0.6387 1.0 43.23 6.835 394440000.0 3153600000.0 2.86 70.46 15.08 44.81 9.58 20538 goodsn-13-G141_20538 0.63232
goodsn 21156 1 1 1 1.2534 -1.0 -1.0 -1.0 -1.0 16.687 14.182 2.5057 130110000000.0 10449000000.0 0.0 1.253 1.0 89.77 8.57 2493000000.0 6966100000.0 0.16 4.7 1.03 17.24 3.8 21156 goodsn-35-G141_21156 1.24678
goodsn 21618 1 1 1 0.7938 -1.0 -1.0 -1.0 -1.0 2.3114 1.4714 0.84006 13499000000.0 3503200000.0 0.0 0.7938 1.0 39.36 7.853 825640000.0 2335400000.0 0.54 -4.45 0.89 -6.17 1.23 21618 goodsn-114-G141_21618 0.94158
goodsn 21683 1 1 1 0.5605 -1.0 -1.0 -1.0 -1.0 3.5562 2.6049 0.9513 23898000000.0 3967000000.0 0.0 0.5605 1.0 142.8 21.66 3495700000.0 2644700000.0 -1.67 41.09 7.81 32.74 6.26 21683 goodsn-36-G141_21683 0.66196
goodsn 21738 2 1 1 2.0741 2.0575 2.0666 2.0835 2.0927 7.1717 5.3736 1.7981 49299000000.0 7498300000.0 0.0 2.074 2.0 14.57 9.79 626180000.0 4998900000.0 2.7 -99.0 -99.0 -99.0 -99.0 21738 goodsn-25-G141_21738 2.07406
