# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 80 3 1 0 1.2294 1.168 1.196 1.264 1.287 1.6556 -99.0 1.6556 -99.0 6904300000.0 2.0 1.229 3.0 -3.113 25.57 8118900000.0 4602900000.0 -1.92 -99.0 -99.0 -99.0 -99.0 80 00000 -1.0
cosmos 83 3 1 0 0.9554 0.92 0.929 0.982 0.995 4.1529 3.4084 0.74448 31270000000.0 3104600000.0 0.0 0.9554 3.0 62.93 26.1 3548500000.0 2069700000.0 -1.91 -99.0 -99.0 -99.0 -99.0 83 00000 -1.0
cosmos 84 3 1 0 1.4515 1.255 1.325 1.521 1.557 5.967 5.5172 0.44976 50616000000.0 1875600000.0 1.0 1.451 3.0 20.49 29.26 2084700000.0 1250400000.0 -1.79 -99.0 -99.0 -99.0 -99.0 84 00000 -1.0
cosmos 86 3 1 0 1.5076 1.393 1.443 1.568 1.619 1.261 -99.0 1.261 -99.0 5258400000.0 2.0 1.508 3.0 -42.27 28.59 4821700000.0 3505600000.0 -1.55 -99.0 -99.0 -99.0 -99.0 86 00000 -1.0
cosmos 89 3 1 0 2.3727 2.23 2.302 2.446 2.499 2.5182 -99.0 2.5182 -99.0 10501000000.0 2.0 2.373 3.0 -4.128 27.76 11061000000.0 7000800000.0 -1.76 -99.0 -99.0 -99.0 -99.0 89 00000 -1.0
cosmos 90 3 1 0 1.1539 1.061 1.095 1.228 1.292 6.7127 6.4568 0.25588 59237000000.0 1067100000.0 0.0 1.154 3.0 59.03 25.62 814150000.0 711370000.0 -1.21 -99.0 -99.0 -99.0 -99.0 90 00000 -1.0
cosmos 98 3 1 0 0.984 0.943 0.961 1.01 1.016 14.432 13.524 0.90735 124080000000.0 3783800000.0 0.0 0.984 3.0 225.1 23.11 1930000000.0 2522500000.0 -0.41 -99.0 -99.0 -99.0 -99.0 98 00000 -1.0
cosmos 100 3 1 0 0.8377 0.793 0.811 0.859 0.952 1.1838 1.0129 0.17086 9293000000.0 712500000.0 1.0 0.8377 3.0 25.27 31.34 201790000.0 475000000.0 0.66 -99.0 -99.0 -99.0 -99.0 100 00000 -1.0
cosmos 103 3 1 0 1.2215 1.185 1.195 1.253 1.27 62.817 62.03 0.78652 569090000000.0 3279900000.0 0.0 1.222 3.0 442.9 20.65 636900000.0 2186600000.0 1.28 -99.0 -99.0 -99.0 -99.0 103 00000 -1.0
cosmos 104 3 1 0 0.9891 0.854 0.906 1.048 1.074 0.36852 -99.0 0.36852 -99.0 1536800000.0 2.0 0.9891 3.0 -72.91 23.79 1803800000.0 1024500000.0 -1.92 -99.0 -99.0 -99.0 -99.0 104 00000 -1.0
cosmos 106 3 1 0 1.2449 1.132 1.189 1.289 1.309 1.0582 0.18139 0.87684 1664100000.0 3656500000.0 1.0 1.245 3.0 1.184 22.83 463850000.0 2437700000.0 2.01 -99.0 -99.0 -99.0 -99.0 106 00000 -1.0
