# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 20496 1 1 1 3.484 -1.0 -1.0 -1.0 -1.0 322.42 194.47 127.95 1784100000000.0 533570000000.0 0.0 3.484 1.0 29.63 22.0 154230000000.0 355710000000.0 0.67 -99.0 -99.0 -99.0 -99.0 20496 goodss-20-G141_20496 0.56753
goodss 20788 1 1 1 3.064 -1.0 -1.0 -1.0 -1.0 1015.2 995.0 20.231 9128400000000.0 84367000000.0 0.0 3.064 1.0 393.6 10.02 30177000000.0 56245000000.0 0.26 -99.0 -99.0 -99.0 -99.0 20788 goodss-08-G141_20788 3.07349
goodss 21832 1 1 1 0.546 -1.0 -1.0 -1.0 -1.0 1.9784 0.81654 1.1619 7491200000.0 4845300000.0 0.0 0.546 1.0 47.82 6.666 796870000.0 3230200000.0 0.42 -99.0 -99.0 -99.0 -99.0 21832 goodss-25-G141_21832 0.54419
goodss 22079 2 1 1 1.6872 1.5614 1.6262 1.7419 1.8771 302.16 301.47 0.6888 2765800000000.0 2872400000.0 0.0 1.687 2.0 1075.0 8.352 1194200000.0 1914900000.0 -0.21 -99.0 -99.0 -99.0 -99.0 22079 goodss-31-G141_22079 1.6872
goodss 22825 2 1 1 2.3669 2.2054 2.2832 2.3809 2.4305 151.9 148.45 3.4531 1361900000000.0 14400000000.0 0.0 2.367 2.0 260.5 7.03 6485000000.0 9600100000.0 -0.28 -99.0 -99.0 -99.0 -99.0 22825 goodss-31-G141_22825 2.36693
goodss 24622 1 1 1 0.669 -1.0 -1.0 -1.0 -1.0 2.3033 1.4273 0.87599 13094000000.0 3653000000.0 0.0 0.669 1.0 54.53 11.09 886310000.0 2435300000.0 0.39 0.15 2.26 0.1 1.59 24622 goodss-32-G141_24622 0.66779
goodss 24878 1 1 1 0.734 -1.0 -1.0 -1.0 -1.0 4.9419 3.0924 1.8495 28370000000.0 7712800000.0 0.0 0.734 1.0 96.97 7.146 1066400000.0 5141800000.0 2.04 4.4 3.49 1.78 1.41 24878 goodss-02-G141_24878 0.73152
goodss 26138 1 1 1 0.732 -1.0 -1.0 -1.0 -1.0 2.3324 1.1776 1.1547 10804000000.0 4815400000.0 0.0 0.732 1.0 37.15 7.331 1010600000.0 3210200000.0 0.26 -0.02 1.96 -0.02 1.94 26138 goodss-02-G141_26138 0.73412
goodss 26139 1 1 1 1.553 -1.0 -1.0 -1.0 -1.0 21.49 17.781 3.7093 163130000000.0 15468000000.0 0.0 1.553 1.0 60.88 9.41 7740600000.0 10312000000.0 -0.42 3.83 1.24 29.44 9.62 26139 goodss-32-G141_26139 1.55104
goodss 27442 2 1 1 1.2167 1.2081 1.2121 1.2183 1.2218 52.079 50.9 1.1795 466970000000.0 4918900000.0 0.0 1.217 2.0 370.5 12.21 1406200000.0 3279200000.0 0.31 11.86 1.68 48.29 6.88 27442 goodss-25-G141_27442 1.21666
goodss 27969 1 1 1 0.67 -1.0 -1.0 -1.0 -1.0 7.6025 6.6906 0.91183 61382000000.0 3802500000.0 0.0 0.67 1.0 254.9 21.57 2095200000.0 2535000000.0 -0.7 26.04 5.35 30.37 6.26 27969 goodss-31-G141_27969 0.66612
goodss 28908 2 1 1 2.5219 2.3226 2.4309 2.5399 2.5782 320.81 316.98 3.8308 2908100000000.0 15975000000.0 0.0 2.522 2.0 409.2 15.65 4282400000.0 10650000000.0 0.14 -99.0 -99.0 -99.0 -99.0 28908 goodss-25-G141_28908 2.5219
goodss 29407 1 1 1 1.149 -1.0 -1.0 -1.0 -1.0 1.2423 0.84629 0.39599 7764200000.0 1651300000.0 1.0 1.149 1.0 7.869 11.64 453270000.0 1100900000.0 0.35 -99.0 -99.0 -99.0 -99.0 29407 goodss-09-G141_29407 1.60257
goodss 29652 1 1 1 1.61 -1.0 -1.0 -1.0 -1.0 7.9151 4.3384 3.5767 39802000000.0 14915000000.0 1.0 1.61 1.0 14.69 119.9 3309400000.0 9943700000.0 0.68 -99.0 -99.0 -99.0 -99.0 29652 goodss-24-G141_29652 1.613
goodss 29900 2 1 1 1.6104 1.6009 1.605 1.6131 1.6171 14.502 12.339 2.1635 113200000000.0 9022100000.0 0.0 1.61 2.0 41.78 10.01 877580000.0 6014700000.0 2.51 -99.0 -99.0 -99.0 -99.0 29900 goodss-09-G141_29900 1.61039
goodss 29928 1 1 1 1.096 -1.0 -1.0 -1.0 -1.0 10.078 7.4531 2.6251 68377000000.0 10947000000.0 0.0 1.096 1.0 82.16 9.023 1156500000.0 7297900000.0 2.47 -1.37 1.25 -1.93 1.77 29928 goodss-32-G141_29928 1.08966
goodss 29934 2 1 1 1.1085 1.0945 1.1042 1.1116 1.1164 24.711 24.035 0.67641 220500000000.0 2820700000.0 0.0 1.109 2.0 253.9 14.84 1714900000.0 1880500000.0 -0.65 9.69 1.83 78.37 15.81 29934 goodss-25-G141_29934 1.10855
goodss 30274 1 1 1 2.225 -1.0 -1.0 -1.0 -1.0 421.14 391.71 29.422 3593700000000.0 122690000000.0 0.0 2.225 1.0 845.8 8.316 62744000000.0 81796000000.0 -0.43 -99.0 -99.0 -99.0 -99.0 30274 goodss-32-G141_30274 2.19792
goodss 30394 1 1 1 1.306 -1.0 -1.0 -1.0 -1.0 3.9839 3.0564 0.92744 28040000000.0 3867600000.0 0.0 1.306 1.0 15.84 10.52 604730000.0 2578400000.0 1.21 0.24 0.68 1.84 5.14 30394 goodss-17-G141_30394 1.30136
goodss 30534 2 1 1 1.5459 1.5334 1.5405 1.5528 1.5612 172.05 170.54 1.5112 1564600000000.0 6301900000.0 0.0 1.546 2.0 586.3 10.49 4269600000.0 4201300000.0 -1.16 15.98 2.54 198.47 34.69 30534 goodss-18-G141_30534 1.54594
goodss 30997 1 1 1 0.955 -1.0 -1.0 -1.0 -1.0 18.586 14.376 4.2104 131890000000.0 17558000000.0 0.0 0.955 1.0 265.8 112.0 9102000000.0 11705000000.0 -0.41 17.7 3.94 34.59 7.76 30997 goodss-32-G141_30997 0.95619
goodss 31397 1 1 1 1.903 -1.0 -1.0 -1.0 -1.0 7.9718 3.8485 4.1233 35308000000.0 17195000000.0 0.0 1.903 1.0 13.34 8.411 4963500000.0 11463000000.0 0.38 -99.0 -99.0 -99.0 -99.0 31397 goodss-32-G141_31397 1.90665
goodss 32048 1 1 1 1.83 -1.0 -1.0 -1.0 -1.0 124.09 121.69 2.3927 1116400000000.0 9977800000.0 0.0 1.83 1.0 452.8 5.777 3861100000.0 6651900000.0 -0.09 -99.0 -99.0 -99.0 -99.0 32048 goodss-09-G141_32048 1.73054
goodss 33163 1 1 1 1.223 -1.0 -1.0 -1.0 -1.0 18.575 15.874 2.7011 145640000000.0 11264000000.0 0.0 1.223 1.0 112.9 22.48 4594800000.0 7509200000.0 -0.14 10.01 1.75 35.26 6.23 33163 goodss-17-G141_33163 1.21666
goodss 35444 1 1 1 1.296 -1.0 -1.0 -1.0 -1.0 44.723 43.344 1.3791 397650000000.0 5751200000.0 0.0 1.296 1.0 232.9 7.116 3362100000.0 3834100000.0 -0.68 13.4 1.74 106.85 14.1 35444 goodss-29-G141_35444 1.3129
goodss 36095 2 1 1 1.9329 1.8959 1.9185 1.9403 1.9501 154.56 147.24 7.3223 1350800000000.0 30535000000.0 0.0 1.933 2.0 489.5 5.331 16408000000.0 20357000000.0 -0.44 -99.0 -99.0 -99.0 -99.0 36095 goodss-33-G141_36095 1.93292
goodss 37409 2 1 1 1.2278 1.2203 1.2248 1.2361 1.247 23.229 22.153 1.0758 203240000000.0 4486100000.0 0.0 1.228 2.0 154.5 9.588 1872000000.0 2990800000.0 -0.37 7.29 1.32 57.83 10.63 37409 goodss-33-G141_37409 1.22888
goodss 38092 1 1 1 0.67 -1.0 -1.0 -1.0 -1.0 17.956 15.156 2.8 139040000000.0 11677000000.0 0.0 0.67 1.0 577.4 10.69 8985900000.0 7784300000.0 -1.43 37.29 12.33 27.12 8.99 38092 goodss-30-G141_38092 0.65947
goodss 38786 1 1 1 0.668 -1.0 -1.0 -1.0 -1.0 1.7532 1.0834 0.66974 9939700000.0 2792900000.0 0.0 0.668 1.0 41.51 8.62 873510000.0 1861900000.0 0.01 34.16 5.66 28.41 4.72 38786 goodss-30-G141_38786 0.6603
goodss 39012 2 1 1 1.6013 1.588 1.597 1.6173 1.656 8.3511 7.725 0.6261 70871000000.0 2610900000.0 0.0 1.601 2.0 26.15 9.961 439580000.0 1740600000.0 1.27 -99.0 -99.0 -99.0 -99.0 39012 goodss-12-G141_39012 1.60127
goodss 39170 1 1 1 1.022 -1.0 -1.0 -1.0 -1.0 4.3336 3.0308 1.3028 27805000000.0 5432800000.0 0.0 1.022 1.0 43.73 11.11 266100000.0 3621800000.0 3.59 5.45 1.29 12.69 3.02 39170 goodss-23-G141_39170 1.02182
goodss 39364 2 1 1 1.6052 1.5919 1.5979 1.6104 1.6167 42.872 38.049 4.8226 349070000000.0 20111000000.0 0.0 1.605 2.0 128.8 10.93 5007100000.0 13407000000.0 0.66 -99.0 -99.0 -99.0 -99.0 39364 goodss-12-G141_39364 1.60518
goodss 40185 2 1 1 2.0756 1.9914 2.0288 2.1027 2.1388 31.1 24.989 6.1104 229260000000.0 25481000000.0 0.0 2.076 2.0 67.56 11.28 10223000000.0 16987000000.0 -0.01 -99.0 -99.0 -99.0 -99.0 40185 goodss-23-G141_40185 2.0756
goodss 40597 1 1 1 1.222 -1.0 -1.0 -1.0 -1.0 6.2195 4.6106 1.6089 42299000000.0 6709300000.0 0.0 1.222 1.0 32.92 10.81 519140000.0 4472900000.0 2.84 0.4 0.84 1.68 3.51 40597 goodss-11-G141_40597 1.21112
goodss 40889 2 1 1 1.3691 1.3578 1.3629 1.3713 1.3767 26.986 23.333 3.6525 214070000000.0 15231000000.0 0.0 1.369 2.0 99.32 7.489 6655600000.0 10154000000.0 -0.31 4.48 1.26 26.71 7.66 40889 goodss-23-G141_40889 1.36908
goodss 40985 1 1 1 0.735 -1.0 -1.0 -1.0 -1.0 4.3158 3.2753 1.0405 30049000000.0 4339000000.0 0.0 0.735 1.0 102.4 13.71 1632500000.0 2892600000.0 -0.12 6.12 3.67 5.98 3.6 40985 goodss-23-G141_40985 0.73585
goodss 41148 2 1 1 1.7676 1.584 1.6074 1.7718 1.7823 12.96 11.274 1.6857 103430000000.0 7029800000.0 0.0 1.768 2.0 42.44 11.66 742090000.0 4686500000.0 2.42 -99.0 -99.0 -99.0 -99.0 41148 goodss-30-G141_41148 1.76765
goodss 41181 1 1 1 2.291 -1.0 -1.0 -1.0 -1.0 677.54 672.58 4.9646 6170400000000.0 20703000000.0 0.0 2.291 1.0 1316.0 11.13 6862800000.0 13802000000.0 0.27 -99.0 -99.0 -99.0 -99.0 41181 goodss-30-G141_41181 2.11273
goodss 42037 1 1 1 0.4187 -1.0 -1.0 -1.0 -1.0 3.6639 2.285 1.3789 20964000000.0 5750100000.0 0.0 0.4187 1.0 273.2 10.53 2730200000.0 3833400000.0 -0.65 -99.0 -99.0 -99.0 -99.0 42037 goodss-23-G141_42037 0.42547
goodss 42113 2 1 1 1.6117 1.6008 1.6056 1.615 1.6197 8.7698 6.6712 2.0985 61204000000.0 8751200000.0 0.0 1.612 2.0 22.61 7.807 962990000.0 5834200000.0 2.34 -99.0 -99.0 -99.0 -99.0 42113 goodss-11-G141_42113 1.6117
goodss 42501 2 1 1 1.842 1.8071 1.8257 1.8474 1.8646 3.266 0.613 2.653 5623800000.0 11064000000.0 1.0 1.842 2.0 2.263 21.99 1981500000.0 7375700000.0 1.16 -99.0 -99.0 -99.0 -99.0 42501 goodss-29-G141_42501 1.84198
goodss 42607 2 1 1 2.2707 2.2521 2.2621 2.2775 2.2879 72.601 66.625 5.9761 611240000000.0 24921000000.0 0.0 2.271 2.0 134.2 9.043 9380300000.0 16614000000.0 0.04 -99.0 -99.0 -99.0 -99.0 42607 goodss-11-G141_42607 2.27069
goodss 42705 2 1 1 1.6859 1.4614 1.5518 1.7257 1.7726 225.44 224.39 1.0524 2058600000000.0 4388600000.0 0.0 1.686 2.0 799.5 9.086 1510100000.0 2925700000.0 0.24 -99.0 -99.0 -99.0 -99.0 42705 goodss-35-G141_42705 1.68586
goodss 42957 2 1 1 1.6738 1.615 1.6588 1.8345 1.8865 330.21 327.88 2.3289 3008100000000.0 9712000000.0 0.0 1.674 2.0 1157.0 10.54 3742900000.0 6474700000.0 0.1 -99.0 -99.0 -99.0 -99.0 42957 goodss-35-G141_42957 1.6738
goodss 43042 2 1 1 1.4169 1.4042 1.4108 1.4513 1.4605 11.415 10.104 1.3108 92701000000.0 5466200000.0 0.0 1.417 2.0 39.13 8.256 315120000.0 3644100000.0 3.39 -0.28 0.85 -1.18 3.6 43042 goodss-29-G141_43042 1.41693
goodss 44042 2 1 1 1.6182 1.5989 1.6087 1.6228 1.6296 2.0774 -99.0 2.0774 -99.0 8663000000.0 2.0 1.618 2.0 -2.392 683.8 1339800000.0 5775400000.0 1.69 -99.0 -99.0 -99.0 -99.0 44042 goodss-30-G141_44042 1.61823
goodss 44157 2 1 1 1.8907 1.8011 1.8655 1.8917 1.9051 235.46 231.51 3.9512 2124000000000.0 16477000000.0 0.0 1.891 2.0 814.0 8.276 6787900000.0 10985000000.0 -0.17 -99.0 -99.0 -99.0 -99.0 44157 goodss-11-G141_44157 1.8907
goodss 45775 2 1 1 1.3373 1.2619 1.3 1.3397 1.3469 26.663 23.995 2.6682 220130000000.0 11127000000.0 0.0 1.337 2.0 111.7 7.397 4754300000.0 7417900000.0 -0.3 6.64 2.2 32.78 10.93 45775 goodss-03-G141_45775 1.33731
goodss 45975 1 1 1 0.673 -1.0 -1.0 -1.0 -1.0 3.7006 2.1376 1.563 19611000000.0 6517800000.0 0.0 0.673 1.0 80.74 7.955 1040300000.0 4345200000.0 0.58 11.41 4.86 6.22 2.65 45975 goodss-11-G141_45975 0.66446
goodss 46636 2 1 1 0.662 0.6569 0.6589 0.6633 0.6654 1.1694 0.1938 0.97561 1778000000.0 4068400000.0 1.0 0.662 2.0 7.552 8.048 1340400000.0 2712300000.0 -0.09 9.78 4.34 8.04 3.57 46636 goodss-11-G141_46636 0.66196
goodss 46846 1 1 1 1.042 -1.0 -1.0 -1.0 -1.0 29.845 26.967 2.8782 247400000000.0 12003000000.0 0.0 1.042 1.0 361.2 8.173 3051700000.0 8001700000.0 0.61 22.09 2.26 36.33 3.75 46846 goodss-03-G141_46846 1.04214
goodss 47742 1 1 1 1.11 -1.0 -1.0 -1.0 -1.0 51.211 48.901 2.3096 448640000000.0 9631500000.0 0.0 1.11 1.0 514.9 13.11 3980000000.0 6421000000.0 -0.15 29.58 1.99 90.15 6.14 47742 goodss-35-G141_47742 1.117
goodss 47873 1 1 1 1.328 -1.0 -1.0 -1.0 -1.0 2.7493 0.79521 1.9541 7295500000.0 8149000000.0 1.0 1.328 1.0 3.817 14.73 665680000.0 5432700000.0 2.87 -1.52 0.76 -5.83 2.91 47873 goodss-35-G141_47873 1.33031
goodss 48793 2 1 1 1.7346 1.7306 1.7323 1.7354 1.7368 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.735 2.0 nan 0.0 -99.0 -99.0 0.38 -99.0 -99.0 -99.0 -99.0 48793 goodss-01-G141_48793 1.73464
goodss 49285 2 1 1 2.0526 1.9453 2.0281 2.1141 2.3685 71.804 70.867 0.93728 650160000000.0 3908600000.0 0.0 2.053 2.0 198.1 10.64 1746900000.0 2605700000.0 -0.25 -99.0 -99.0 -99.0 -99.0 49285 goodss-03-G141_49285 2.05262
