# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 20794 2 1 1 1.1663 1.1536 1.1567 1.168 1.173 8.92 7.1166 1.8033 65290000000.0 7520100000.0 0.0 1.1655 2.0 62.58 14.82 4628900000.0 5013400000.0 -0.67 5.04 1.22 26.0 6.3 20794 aegis-14-G141_20794 1.16626
aegis 20958 2 1 1 2.8787 2.6949 2.72 2.882 2.8919 140.06 129.46 10.602 1187700000000.0 44210000000.0 0.0 2.8414 2.0 80.11 10.68 30858000000.0 29474000000.0 -1.02 -99.0 -99.0 -99.0 -99.0 20958 aegis-25-G141_20958 2.8787
aegis 21028 1 1 1 1.0106 -1.0 -1.0 -1.0 -1.0 149.8 144.32 5.4835 1324100000000.0 22867000000.0 0.0 1.2469 1.0 935.2 130.1 26021000000.0 15245000000.0 -1.89 43.19 2.35 175.73 9.94 21028 aegis-16-G141_21028 1.00571
aegis 21498 2 1 1 2.8439 2.5487 2.6789 2.8641 2.889 157.41 153.69 3.7251 1410000000000.0 15534000000.0 0.0 2.9352 2.0 80.08 9.912 4933500000.0 10356000000.0 0.35 -99.0 -99.0 -99.0 -99.0 21498 aegis-01-G141_21498 2.84395
aegis 22126 2 1 1 1.0514 1.0455 1.0483 1.054 1.0567 5.4021 2.8007 2.6013 25695000000.0 10848000000.0 0.0 1.0987 2.0 30.6 11.15 671210000.0 7232000000.0 3.05 1.74 1.21 2.88 2.0 22126 aegis-01-G141_22126 1.05135
aegis 22678 1 1 1 1.1988 -1.0 -1.0 -1.0 -1.0 36.287 34.308 1.9785 314760000000.0 8250500000.0 0.0 1.1987 1.0 267.7 30.85 5962700000.0 5500300000.0 -1.24 17.47 1.25 103.17 7.64 22678 aegis-14-G141_22678 1.19899
aegis 23011 2 1 1 1.188 1.184 1.1859 1.1899 1.1921 170.73 168.63 2.1036 1547100000000.0 8772300000.0 0.0 1.3328 2.0 796.3 16.71 1857100000.0 5848200000.0 0.73 26.32 1.64 131.55 8.39 23011 aegis-09-G141_23011 1.18803
aegis 23040 2 1 1 2.2756 2.0604 2.2289 2.3247 2.364 229.73 225.41 4.3216 2068000000000.0 18022000000.0 0.0 2.3742 2.0 390.9 13.21 9365900000.0 12014000000.0 -0.44 -99.0 -99.0 -99.0 -99.0 23040 aegis-13-G141_23040 2.2756
aegis 24456 1 1 1 1.1008 -1.0 -1.0 -1.0 -1.0 1.9173 -99.0 1.9173 -99.0 7995300000.0 2.0 1.1233 1.0 -0.03632 14.02 502580000.0 5330200000.0 3.05 -99.0 -99.0 -99.0 -99.0 24456 aegis-03-G141_24456 1.02385
aegis 25354 2 1 1 0.604 0.5998 0.6017 0.6063 0.6087 27.895 25.534 2.3612 234260000000.0 9846400000.0 0.0 0.6539 2.0 1018.0 11.16 2833800000.0 6564300000.0 0.1 -99.0 -99.0 -99.0 -99.0 25354 aegis-10-G141_25354 0.604
aegis 26127 2 1 1 0.8239 0.8213 0.8224 0.825 0.8265 19.011 14.829 4.1815 136050000000.0 17437000000.0 0.0 0.8053 2.0 387.3 16.72 10090000000.0 11625000000.0 -0.66 45.99 1.56 49.34 1.72 26127 aegis-14-G141_26127 0.82394
aegis 26850 2 1 1 1.1979 1.195 1.1961 1.1985 1.1997 292.15 288.14 4.0089 2643500000000.0 16718000000.0 0.0 1.2876 2.0 1599.0 126.5 8628500000.0 11145000000.0 -0.43 91.91 1.37 385.89 6.39 26850 aegis-14-G141_26850 1.19789
aegis 27315 2 1 1 1.4085 1.3962 1.4017 1.4109 1.4145 69.481 67.157 2.3239 616120000000.0 9691000000.0 0.0 1.567 2.0 228.5 10.36 3861700000.0 6460700000.0 -0.12 13.35 2.21 142.15 25.3 27315 aegis-29-G141_27315 1.40849
aegis 27802 2 1 1 1.8965 1.8408 1.8534 1.8985 1.9326 36.598 34.53 2.0675 316790000000.0 8622000000.0 0.0 2.0109 2.0 102.6 9.358 5113900000.0 5748000000.0 -0.65 -99.0 -99.0 -99.0 -99.0 27802 aegis-24-G141_27802 1.89649
aegis 27851 2 1 1 2.2398 2.2349 2.2368 2.2407 2.2426 241.65 235.51 6.1414 2160600000000.0 25611000000.0 0.0 2.5784 2.0 264.5 41.22 8281900000.0 17074000000.0 0.35 -99.0 -99.0 -99.0 -99.0 27851 aegis-16-G141_27851 2.23976
aegis 27877 2 1 1 1.0514 1.0451 1.0488 1.0551 1.0584 2.7372 0.93403 1.8031 8569100000.0 7519300000.0 0.0 1.1155 2.0 9.661 9.39 466270000.0 5012900000.0 2.9 7.59 1.4 24.02 4.46 27877 aegis-08-G141_27877 1.05135
aegis 29863 1 1 1 1.1245 -1.0 -1.0 -1.0 -1.0 10.785 8.9653 1.8197 82250000000.0 7588200000.0 0.0 1.1841 1.0 73.76 14.69 1822900000.0 5058800000.0 0.5 1.85 1.14 7.33 4.53 29863 aegis-27-G141_29863 1.12548
aegis 29987 2 1 1 2.1362 2.1191 2.1298 2.1644 2.1878 320.8 316.01 4.7896 2899200000000.0 19973000000.0 0.0 2.209 2.0 699.6 13.77 5514200000.0 13316000000.0 0.24 -99.0 -99.0 -99.0 -99.0 29987 aegis-11-G141_29987 2.13616
aegis 30084 2 1 1 0.9601 0.9524 0.9558 0.9633 0.9669 50.89 42.972 7.9176 394240000000.0 33017000000.0 0.0 0.68 2.0 1590.0 15.72 29849000000.0 22012000000.0 -1.68 1.74 2.4 1.48 2.05 30084 aegis-23-G141_30084 0.96011
aegis 30393 2 1 1 1.1663 1.1583 1.1625 1.1788 1.1971 3.8058 1.3983 2.4075 12828000000.0 10040000000.0 1.0 1.2047 2.0 10.67 13.65 792790000.0 6693100000.0 2.7 4.7 1.15 17.62 4.36 30393 aegis-17-G141_30393 1.16626
aegis 30735 2 1 1 1.032 1.0237 1.027 1.0339 1.037 19.727 17.672 2.0546 162130000000.0 8567800000.0 0.0 1.0595 2.0 221.8 13.87 3040800000.0 5711900000.0 0.03 11.93 1.56 28.97 3.8 30735 aegis-24-G141_30735 1.03196
aegis 30967 2 1 1 1.9081 1.9023 1.9051 1.9104 1.9154 55.22 50.353 4.8674 461950000000.0 20298000000.0 0.0 2.0686 2.0 137.6 12.78 7506000000.0 13532000000.0 -0.0 -99.0 -99.0 -99.0 -99.0 30967 aegis-23-G141_30967 1.9081
aegis 31169 2 1 1 1.9997 1.8812 1.9109 2.0148 2.0343 2.9696 0.2548 2.7148 2337700000.0 11321000000.0 1.0 1.8941 2.0 0.8926 15.17 3881900000.0 7547300000.0 -0.02 -99.0 -99.0 -99.0 -99.0 31169 aegis-27-G141_31169 1.99966
aegis 31326 2 1 1 1.1815 1.1739 1.1766 1.1832 1.1884 46.871 40.71 6.1614 373480000000.0 25694000000.0 0.0 1.1711 2.0 350.9 12.98 17704000000.0 17129000000.0 -0.94 22.79 1.78 85.81 6.81 31326 aegis-11-G141_31326 1.18147
aegis 31353 2 1 1 2.3301 2.3145 2.3202 2.3366 2.3564 362.06 353.29 8.7688 3241200000000.0 36567000000.0 0.0 2.3164 2.0 667.7 34.03 24439000000.0 24378000000.0 -1.05 -99.0 -99.0 -99.0 -99.0 31353 aegis-17-G141_31353 2.33009
aegis 32014 2 1 1 2.4591 2.3576 2.4416 2.4756 2.5277 2.1516 -99.0 2.1516 -99.0 8972400000.0 2.0 2.4196 2.0 -16.53 8.349 2282100000.0 5981600000.0 0.51 -99.0 -99.0 -99.0 -99.0 32014 aegis-11-G141_32014 2.45907
aegis 33196 2 1 1 1.6818 1.6741 1.678 1.685 1.6885 164.59 160.3 4.2962 1470600000000.0 17916000000.0 0.0 1.6927 2.0 574.2 31.06 6453700000.0 11944000000.0 0.16 -99.0 -99.0 -99.0 -99.0 33196 aegis-17-G141_33196 1.68183
aegis 33551 2 1 1 1.5307 1.527 1.5285 1.5326 1.5353 320.04 305.08 14.961 2798900000000.0 62389000000.0 0.0 1.5572 2.0 1042.0 11.3 24578000000.0 41593000000.0 -0.04 57.56 2.28 210.33 9.48 33551 aegis-27-G141_33551 1.53071
aegis 33863 2 1 1 2.0102 1.9691 1.9944 2.0393 2.0594 24.83 22.237 2.5932 204010000000.0 10814000000.0 0.0 2.1698 2.0 52.3 17.35 3098500000.0 7209400000.0 0.34 -99.0 -99.0 -99.0 -99.0 33863 aegis-19-G141_33863 2.01018
aegis 33925 2 1 1 2.2986 2.2072 2.2722 2.3169 2.3423 192.48 190.05 2.4291 1743600000000.0 10130000000.0 0.0 2.2941 2.0 370.3 23.31 2922600000.0 6753000000.0 0.53 -99.0 -99.0 -99.0 -99.0 33925 aegis-05-G141_33925 2.29861
aegis 34254 2 1 1 1.0087 0.9957 1.0011 1.0156 1.022 39.631 34.984 4.6472 320950000000.0 19379000000.0 0.0 1.0186 2.0 511.1 27.65 7774300000.0 12920000000.0 -0.04 12.34 1.95 26.35 4.18 34254 aegis-04-G141_34254 1.00872
aegis 36104 2 1 1 2.3518 2.1968 2.2666 2.3598 2.3708 35.044 32.897 2.1469 301810000000.0 8952900000.0 0.0 2.3265 2.0 61.32 7.402 1382400000.0 5968600000.0 1.67 -99.0 -99.0 -99.0 -99.0 36104 aegis-04-G141_36104 2.35181
aegis 36600 1 1 1 0.9754 -1.0 -1.0 -1.0 -1.0 2.6223 1.1387 1.4836 10447000000.0 6186900000.0 0.0 0.9304 1.0 22.91 11.88 337240000.0 4124600000.0 3.41 3.77 1.41 6.34 2.38 36600 aegis-22-G141_36600 0.97092
aegis 37556 2 1 1 1.8278 1.7878 1.8184 1.8339 1.8507 1.4261 -99.0 1.4261 -99.0 5946900000.0 2.0 1.7945 2.0 -13.49 30.46 1450900000.0 3964600000.0 0.22 -99.0 -99.0 -99.0 -99.0 37556 aegis-05-G141_37556 1.8278
aegis 38130 2 1 1 1.2244 1.2171 1.2208 1.2254 1.2275 51.965 46.178 5.7867 423650000000.0 24131000000.0 0.0 1.2185 2.0 334.2 19.59 16589000000.0 16088000000.0 -1.07 21.46 1.57 64.37 4.74 38130 aegis-04-G141_38130 1.22443
aegis 38174 2 1 1 1.9154 1.9067 1.9091 1.9151 1.9171 717.96 711.75 6.2069 6529800000000.0 25884000000.0 0.0 1.6225 2.0 2424.0 70.64 17829000000.0 17256000000.0 -0.94 -99.0 -99.0 -99.0 -99.0 38174 aegis-22-G141_38174 1.91538
aegis 38187 2 1 1 1.8491 1.8444 1.8465 1.9305 1.935 69.761 64.048 5.7125 587600000000.0 23822000000.0 0.0 2.1336 2.0 159.0 90.81 4757700000.0 15881000000.0 1.2 -99.0 -99.0 -99.0 -99.0 38187 aegis-22-G141_38187 1.84909
aegis 38278 2 1 1 0.7315 0.7283 0.7299 0.733 0.7346 3.2768 2.1029 1.1739 19292000000.0 4895400000.0 0.0 0.6976 2.0 73.79 10.52 1432700000.0 3263600000.0 0.07 -0.5 1.7 -0.49 1.64 38278 aegis-11-G141_38278 0.73152
aegis 38523 2 1 1 0.8534 0.8483 0.8498 0.8541 0.8561 50.628 47.396 3.2319 434820000000.0 13477000000.0 0.0 0.8169 2.0 1216.0 11.47 5643800000.0 8984900000.0 -0.11 58.14 3.58 112.95 7.27 38523 aegis-27-G141_38523 0.85336
aegis 39067 2 1 1 1.9922 1.9876 1.9897 1.9945 1.9983 25.461 22.926 2.5347 210330000000.0 10570000000.0 0.0 1.9304 2.0 76.5 17.02 5075000000.0 7046600000.0 -0.43 -99.0 -99.0 -99.0 -99.0 39067 aegis-17-G141_39067 1.99217
aegis 39239 2 1 1 1.1064 1.0981 1.1013 1.1071 1.1094 212.22 210.43 1.7985 1930500000000.0 7500000000.0 0.0 1.5482 2.0 722.5 9.845 1454800000.0 5000000000.0 1.02 8.7 1.31 84.02 12.86 39239 aegis-17-G141_39239 1.10644
aegis 39955 2 1 1 2.9393 2.9301 2.9345 2.9456 2.9499 328.4 320.32 8.0786 2938800000000.0 33689000000.0 0.0 2.9407 2.0 165.1 14.52 23078000000.0 22459000000.0 -1.02 -99.0 -99.0 -99.0 -99.0 39955 aegis-23-G141_39955 2.93929
aegis 40470 2 1 1 1.6156 1.5448 1.5733 1.6362 1.6782 109.03 104.34 4.6944 957240000000.0 19577000000.0 0.0 1.5942 2.0 353.2 13.27 6243000000.0 13051000000.0 0.37 -99.0 -99.0 -99.0 -99.0 40470 aegis-22-G141_40470 1.61562
