# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 939 1 1 1 0.595 -1.0 -1.0 -1.0 -1.0 8.3204 6.865 1.4554 62982000000.0 6069200000.0 0.0 0.595 1.0 326.2 17.36 5781400000.0 4046100000.0 -1.82 -99.0 -99.0 -99.0 -99.0 939 goodsn-41-G141_00939 0.59281
goodsn 10025 2 1 1 0.8404 0.8342 0.8371 0.8428 0.8454 4.6203 2.6292 1.9912 24121000000.0 8303400000.0 0.0 0.8404 2.0 65.37 15.19 1918100000.0 5535600000.0 0.83 -1.54 1.12 -2.79 2.02 10025 goodsn-11-G141_10025 0.84043
goodsn 5595 2 1 1 0.9621 0.9533 0.9566 0.9647 0.9699 3.0699 2.7446 0.32523 25180000000.0 1356200000.0 0.0 0.9621 2.0 49.48 9.905 348270000.0 904160000.0 0.14 4.48 0.85 45.43 8.73 5595 goodsn-43-G141_05595 0.96207
goodsn 546 3 1 0 0.9792 0.912 0.943 1.016 1.043 1.4154 -99.0 1.4154 -99.0 5902600000.0 2.0 0.9792 3.0 -17.09 17.1 564440000.0 3935100000.0 2.54 -99.0 -99.0 -99.0 -99.0 546 00000 -1.0
goodsn 37340 2 1 1 0.9358 0.925 0.9302 0.9396 0.9443 3.2439 2.3878 0.85613 21906000000.0 3570200000.0 0.0 0.9358 2.0 47.2 12.25 318330000.0 2380100000.0 2.65 0.83 1.14 3.26 4.48 37340 goodsn-18-G141_37340 0.93576
goodsn 22184 1 1 1 0.642 -1.0 -1.0 -1.0 -1.0 6.5123 5.187 1.3253 47587000000.0 5526600000.0 0.0 0.642 1.0 213.8 7.132 3984100000.0 3684400000.0 -1.45 53.24 20.27 45.31 17.21 22184 goodsn-14-G141_22184 0.63722
goodsn 26239 1 1 1 0.8509 -1.0 -1.0 -1.0 -1.0 2.6398 1.3509 1.2889 12394000000.0 5374800000.0 0.0 0.8509 1.0 33.15 8.451 1335200000.0 3583200000.0 0.39 0.75 2.07 1.13 3.13 26239 goodsn-15-G141_26239 0.84227
goodsn 21618 1 1 1 0.7938 -1.0 -1.0 -1.0 -1.0 2.3114 1.4714 0.84006 13499000000.0 3503200000.0 0.0 0.7938 1.0 39.36 7.853 825640000.0 2335400000.0 0.54 -4.45 0.89 -6.17 1.23 21618 goodsn-114-G141_21618 0.94158
goodsn 37813 2 1 1 0.9445 0.9383 0.9411 0.9474 0.9505 5.3029 4.5994 0.70348 42196000000.0 2933600000.0 0.0 0.9445 2.0 88.28 9.347 1348900000.0 1955800000.0 -0.41 5.19 1.59 15.15 4.62 37813 goodsn-18-G141_37813 0.94449
goodsn 1562 2 1 1 0.8276 0.8214 0.8242 0.8309 0.8341 0.544 -99.0 0.544 -99.0 2268600000.0 2.0 0.8276 2.0 -8.101 15.76 1182200000.0 1512400000.0 -0.4 5.31 1.21 188.83 46.56 1562 goodsn-42-G141_01562 0.82759
goodsn 34892 3 1 0 0.9106 0.784 0.828 0.992 1.034 0.91635 0.47435 0.442 4351800000.0 1843200000.0 0.0 0.9106 3.0 10.17 8.332 1904700000.0 1228800000.0 -1.64 5.01 0.53 465.98 63.51 34892 goodsn-27-G141_34892 1.01275
goodsn 13561 1 1 1 0.5598 -1.0 -1.0 -1.0 -1.0 0.94971 0.38879 0.56091 3566900000.0 2339100000.0 0.0 0.5598 1.0 21.38 8.501 1159200000.0 1559400000.0 -0.28 -99.0 -99.0 -99.0 -99.0 13561 goodsn-34-G141_13561 0.49556
goodsn 14524 2 1 1 0.8058 0.8016 0.8033 0.8072 0.8092 0.38843 -99.0 0.38843 -99.0 1619800000.0 2.0 0.8058 2.0 -13.74 7.056 1752700000.0 1079900000.0 -1.77 3.26 0.61 262.06 55.22 14524 goodsn-22-G141_14524 0.80579
goodsn 27482 1 1 1 0.5572 -1.0 -1.0 -1.0 -1.0 1.4355 0.25648 1.179 2353100000.0 4916600000.0 1.0 0.5572 1.0 14.27 68.05 4279600000.0 3277700000.0 -1.43 -99.0 -99.0 -99.0 -99.0 27482 goodsn-26-G141_27482 0.59919
goodsn 11782 3 1 0 0.8899 0.719 0.804 0.972 1.036 0.53624 0.16594 0.3703 1522400000.0 1544200000.0 1.0 0.8899 3.0 3.768 9.376 1709500000.0 1029500000.0 -1.86 2.74 1.42 181.86 102.67 11782 goodsn-12-G141_11782 0.93093
goodsn 2384 1 1 1 0.5608 -1.0 -1.0 -1.0 -1.0 0.80595 0.17152 0.63444 1573600000.0 2645700000.0 0.0 0.5608 1.0 9.39 8.844 2948000000.0 1763800000.0 -1.87 2.82 3.24 44.82 52.07 2384 goodsn-31-G141_02384 0.66446
goodsn 28908 3 1 0 0.6472 0.578 0.605 0.693 0.728 1.5465 0.87288 0.67362 8008100000.0 2809100000.0 0.0 0.6472 3.0 35.46 15.5 2335900000.0 1872700000.0 -1.36 -99.0 -99.0 -99.0 -99.0 28908 00000 -1.0
