# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 13181 2 1 1 0.5242 0.5193 0.5216 0.5254 0.5272 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.5242 2.0 nan 0.0 -99.0 -99.0 -0.06 -99.0 -99.0 -99.0 -99.0 13181 goodss-28-G141_13181 0.52425
goodss 13189 2 1 1 0.5809 0.565 0.5701 0.583 0.5872 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.5809 2.0 nan 0.0 -99.0 -99.0 -0.49 -99.0 -99.0 -99.0 -99.0 13189 goodss-28-G141_13189 0.58091
goodss 16214 3 1 0 0.9675 0.853 0.909 1.032 1.137 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.9675 3.0 nan 0.0 -99.0 -99.0 0.21 -99.0 -99.0 -99.0 -99.0 16214 goodss-28-G141_16214 2.61106
goodss 16696 3 1 0 0.587 0.559 0.569 0.612 0.619 0.064618 -99.0 0.064618 -99.0 269460000.0 2.0 0.587 3.0 -0.0002571 0.0001746 2722700.0 179640000.0 6.83 -99.0 -99.0 -99.0 -99.0 16696 00000 -1.0
goodss 44857 3 1 0 0.9344 0.774 0.83 1.019 1.228 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.9344 3.0 nan 0.0 -99.0 -99.0 -1.88 17.65 4.63 377.47 111.82 44857 goodss-01-G141_44857 1.19022
goodss 45922 2 1 1 0.9367 0.9219 0.9303 1.0201 1.05 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.9367 2.0 nan 0.0 -99.0 -99.0 -0.79 6.78 4.79 47.93 34.09 45922 goodss-01-G141_45922 0.93673
goodss 47280 2 1 1 0.6266 0.5796 0.5951 0.6363 0.6489 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.6266 2.0 nan 0.0 -99.0 -99.0 -0.47 11.38 13.72 42.99 52.17 47280 goodss-01-G141_47280 0.62661
goodss 47634 2 1 1 0.965 0.9581 0.9614 0.9684 0.9725 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.965 2.0 nan 0.0 -99.0 -99.0 -0.64 10.98 1.51 167.35 24.15 47634 goodss-01-G141_47634 0.96502
goodss 47746 2 1 1 0.5076 0.4837 0.4914 0.5135 0.5258 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.5076 2.0 nan 0.0 -99.0 -99.0 0.32 -99.0 -99.0 -99.0 -99.0 47746 goodss-01-G141_47746 0.50757
goodss 47857 2 1 1 0.9778 0.8569 0.8832 0.9817 1.0007 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.9778 2.0 nan 0.0 -99.0 -99.0 -1.54 2.65 1.47 81.51 46.35 47857 goodss-01-G141_47857 0.97783
goodss 48818 2 1 1 0.7212 0.7158 0.7188 0.7245 0.7276 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.7212 2.0 nan 0.0 -99.0 -99.0 0.96 10.05 1.52 159.91 25.87 48818 goodss-01-G141_48818 0.72116
goodss 49612 2 1 1 0.6778 0.6715 0.6748 0.6801 0.6827 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.6778 2.0 nan 0.0 -99.0 -99.0 -0.98 38.97 3.51 170.67 15.79 49612 goodss-01-G141_49612 0.67783
goodss 49702 3 1 0 0.5318 0.489 0.513 0.553 0.566 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.5318 3.0 nan 0.0 -99.0 -99.0 0.3 -99.0 -99.0 -99.0 -99.0 49702 goodss-01-G141_49702 0.56674
goodss 50500 3 1 0 0.5798 0.557 0.561 0.599 0.604 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.5798 3.0 nan 0.0 -99.0 -99.0 0.35 -99.0 -99.0 -99.0 -99.0 50500 00000 -1.0
goodss 3748 2 1 1 0.968 0.9546 0.9613 0.9755 0.9839 0.16689 -99.0 0.16689 -99.0 695950000.0 2.0 0.968 2.0 -5.139 8.874 129910000.0 463960000.0 0.84 0.49 0.91 7.49 13.97 3748 goodss-05-G141_03748 0.96796
goodss 9633 2 1 1 0.5212 0.5153 0.5182 0.5238 0.5264 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.5212 2.0 nan 0.0 -99.0 -99.0 0.24 -99.0 -99.0 -99.0 -99.0 9633 goodss-28-G141_09633 0.5212
goodss 10363 3 1 0 0.6124 0.589 0.594 0.632 0.636 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.6124 3.0 nan 0.0 -99.0 -99.0 -0.32 -0.0 1.09 -0.01 5.53 10363 goodss-28-G141_10363 0.72893
