# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 15221 3 0 0 1.4984 1.42 1.447 1.553 1.608 9.5562 4.0422 5.514 37085000000.0 22994000000.0 0.0 1.4984 3.0 14.37 13.44 14779000000.0 15330000000.0 -0.69 16.59 1.44 237.22 24.4 15221 aegis-01-G141_15221 1.52565 1.0
aegis 16026 2 1 1 1.5587 1.5371 1.5507 1.5602 1.5634 221.8 218.3 3.4943 2002800000000.0 14572000000.0 0.0 1.5321 2.0 757.0 34.71 4460100000.0 9714500000.0 0.6 30.19 2.1 541.81 46.65 16026 aegis-16-G141_16026 1.5587 2.0
aegis 17556 1 1 1 1.3977 -1.0 -1.0 -1.0 -1.0 55.404 31.125 24.279 285550000000.0 101250000000.0 0.0 1.4013 1.0 123.6 13.78 91628000000.0 67499000000.0 -1.48 56.86 1.16 563.72 16.53 17556 aegis-16-G141_17556 1.40488 1.0
aegis 10386 2 1 1 1.6671 1.6579 1.6608 1.6706 1.674 75.939 65.79 10.149 603570000000.0 42323000000.0 0.0 1.62 2.0 223.8 16.86 32424000000.0 28215000000.0 -1.19 -99.0 -99.0 -99.0 -99.0 10386 aegis-06-G141_10386 1.66712 1.0
aegis 40738 3 1 0 2.4215 2.318 2.362 2.48 2.542 52.49 41.129 11.361 377330000000.0 47376000000.0 0.0 2.4215 3.0 65.67 10.75 37088000000.0 31584000000.0 -1.22 -99.0 -99.0 -99.0 -99.0 40738 00000 -1.0 1.0
aegis 36741 3 0 0 2.4478 2.289 2.366 2.531 2.615 11.262 6.5419 4.7196 60017000000.0 19681000000.0 1.0 2.4478 3.0 9.928 11.94 17929000000.0 13121000000.0 -1.42 -99.0 -99.0 -99.0 -99.0 36741 aegis-23-G141_36741 2.68585 1.0
aegis 37776 3 1 0 2.1951 1.508 1.993 2.427 2.631 29.023 26.492 2.5317 243040000000.0 10558000000.0 0.0 2.1951 3.0 59.94 19.17 8609000000.0 7038400000.0 -1.29 -99.0 -99.0 -99.0 -99.0 37776 00000 -1.0 1.0
aegis 37033 3 1 0 2.4189 2.325 2.364 2.475 2.513 16.001 4.5331 11.468 41588000000.0 47822000000.0 1.0 2.4189 3.0 7.273 15.89 44812000000.0 31881000000.0 -1.53 -99.0 -99.0 -99.0 -99.0 37033 00000 -1.0 1.0
aegis 33958 2 1 1 2.1756 2.0902 2.1446 2.2365 2.2853 7.3858 -99.0 7.3858 -99.0 30800000000.0 2.0 2.219 2.0 -3.493 13.57 30561000000.0 20533000000.0 -1.65 -99.0 -99.0 -99.0 -99.0 33958 aegis-23-G141_33958 2.17561 1.0
aegis 28473 2 1 1 2.0404 2.0368 2.0386 2.0422 2.044 16.62 12.283 4.3375 112690000000.0 18088000000.0 0.0 2.137 2.0 30.34 10.75 15765000000.0 12059000000.0 -1.38 -99.0 -99.0 -99.0 -99.0 28473 aegis-14-G141_28473 2.04043 1.0
aegis 27252 2 1 1 2.2805 2.2506 2.2734 2.286 2.3014 18.835 13.644 5.1906 125170000000.0 21646000000.0 0.0 2.2068 2.0 30.31 8.871 15623000000.0 14430000000.0 -1.06 -99.0 -99.0 -99.0 -99.0 27252 aegis-01-G141_27252 2.28051 1.0
aegis 24846 3 1 0 2.2024 2.027 2.111 2.294 2.35 1.8346 -99.0 1.8346 -99.0 7650500000.0 2.0 2.2024 3.0 -5.236 7.325 7659100000.0 5100300000.0 -1.68 -99.0 -99.0 -99.0 -99.0 24846 00000 -1.0 1.0
aegis 15457 2 1 1 2.2236 2.2082 2.2151 2.2299 2.2485 36.405 28.644 7.7613 262790000000.0 32366000000.0 0.0 2.2813 2.0 56.84 11.64 22618000000.0 21577000000.0 -0.99 -99.0 -99.0 -99.0 -99.0 15457 aegis-30-G141_15457 2.2236 1.0
