# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
uds 11818 2 1 1 2.9749 2.955 2.968 2.9844 2.9921 1595.9 1591.0 4.859 14597000000000.0 20263000000.0 0.0 2.975 2.0 766.0 22.35 6386300000.0 13508000000.0 0.06 -99.0 -99.0 -99.0 -99.0 11818 uds-09-G141_11818 2.9749
uds 14152 2 1 1 1.4193 1.3914 1.4086 1.4247 1.4412 0.83419 -99.0 0.83419 -99.0 3478700000.0 2.0 1.419 2.0 -9.725 29.21 329560000.0 2319100000.0 2.58 1.86 0.92 16.43 8.34 14152 uds-09-G141_14152 1.41935
uds 14549 1 1 1 3.222 -1.0 -1.0 -1.0 -1.0 273.99 261.92 12.063 2403000000000.0 50304000000.0 0.0 3.222 1.0 70.38 28.98 20840000000.0 33536000000.0 -0.11 -99.0 -99.0 -99.0 -99.0 14549 uds-15-G141_14549 3.13092
uds 14854 2 1 1 1.0421 1.0373 1.0393 1.0439 1.046 48.219 46.983 1.2355 431040000000.0 5152400000.0 0.0 1.042 2.0 629.3 38.09 2274500000.0 3434900000.0 -0.4 21.9 1.7 119.74 9.71 14854 uds-15-G141_14854 1.04214
uds 14996 2 1 1 2.0818 2.0658 2.0747 2.1027 2.1446 14.698 9.4434 5.255 86636000000.0 21914000000.0 1.0 2.082 2.0 25.31 26.11 4469700000.0 14609000000.0 1.12 -99.0 -99.0 -99.0 -99.0 14996 uds-15-G141_14996 2.08176
uds 15270 2 1 1 1.8081 1.6052 1.7088 1.8257 1.8951 266.93 262.55 4.3849 2408700000000.0 18286000000.0 0.0 1.808 2.0 986.4 34.0 12278000000.0 12191000000.0 -1.07 -99.0 -99.0 -99.0 -99.0 15270 uds-09-G141_15270 1.80808
uds 16145 1 1 1 0.644 -1.0 -1.0 -1.0 -1.0 4.6003 2.8666 1.7336 26299000000.0 7229400000.0 0.0 0.644 1.0 117.5 27.48 3061700000.0 4819600000.0 -0.44 -99.0 -99.0 -99.0 -99.0 16145 uds-14-G141_16145 0.78783
uds 16239 1 1 1 1.094 -1.0 -1.0 -1.0 -1.0 1.8019 0.86109 0.94083 7899900000.0 3923400000.0 1.0 1.094 1.0 9.558 18.54 1302200000.0 2615600000.0 0.14 4.97 1.15 24.13 5.63 16239 uds-09-G141_16239 1.08236
uds 16442 2 1 1 2.1931 2.1816 2.1897 2.2131 2.2387 175.84 174.18 1.6622 1598000000000.0 6931500000.0 0.0 2.193 2.0 395.4 27.69 3329100000.0 4621000000.0 -0.4 -99.0 -99.0 -99.0 -99.0 16442 uds-08-G141_16442 2.19312
uds 16709 2 1 1 2.4625 2.4319 2.4444 2.4679 2.4782 11.746 7.9154 3.8308 72619000000.0 15975000000.0 1.0 2.463 2.0 11.65 22.53 1955400000.0 10650000000.0 1.99 -99.0 -99.0 -99.0 -99.0 16709 uds-21-G141_16709 2.46253
uds 17475 1 1 1 0.6433 -1.0 -1.0 -1.0 -1.0 3.0627 1.8666 1.196 17125000000.0 4987600000.0 0.0 0.6433 1.0 76.66 24.31 920470000.0 3325100000.0 0.39 1.34 4.29 0.97 3.11 17475 uds-07-G141_17475 0.64214
