# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 588 3 1 0 2.3298 1.379 2.158 2.558 2.654 1.9822 0.46376 1.5184 4254600000.0 6332000000.0 1.0 2.33 3.0 0.86 7.36 5012000000.0 4221300000.0 -1.25 -99.0 -99.0 -99.0 -99.0 588 00000 -1.0 1.0
goodss 614 3 1 0 0.9155 0.805 0.856 0.997 1.082 0.22135 -99.0 0.22135 -99.0 923060000.0 2.0 0.9155 3.0 -12.18 10.14 1116700000.0 615370000.0 -1.97 1.52 1.19 inf inf 614 goodss-16-G141_00614 0.87573 1.0
goodss 657 3 1 0 1.3279 1.044 1.15 1.56 1.902 2.4777 2.0854 0.39231 19132000000.0 1636000000.0 0.0 1.328 3.0 10.01 7.42 1875700000.0 1090600000.0 -1.87 -99.0 -99.0 -99.0 -99.0 657 00000 -1.0 1.0
goodss 664 3 1 0 0.849 0.487 0.65 1.099 1.379 0.87733 0.83911 0.038219 7698200000.0 159380000.0 0.0 0.849 3.0 20.64 10.19 118580000.0 106250000.0 -1.36 -99.0 -99.0 -99.0 -99.0 664 00000 -1.0 1.0
goodss 675 3 1 0 1.4504 1.116 1.229 1.694 1.876 0.46604 -99.0 0.46604 -99.0 1943400000.0 2.0 1.45 3.0 -9.195 7.972 2453100000.0 1295600000.0 -1.92 -99.0 -99.0 -99.0 -99.0 675 00000 -1.0 1.0
goodss 695 3 1 0 0.761 0.643 0.689 0.839 0.909 2.315 2.2649 0.050079 20779000000.0 208840000.0 0.0 0.761 3.0 65.67 14.95 229290000.0 139220000.0 -1.95 -99.0 -99.0 -99.0 -99.0 695 goodss-15-G141_00695 -1.0 3.0
goodss 698 3 1 0 1.7764 1.493 1.599 1.97 2.137 6.8315 6.3925 0.43906 58647000000.0 1830900000.0 0.0 1.776 3.0 24.08 9.882 2166100000.0 1220600000.0 -1.93 -99.0 -99.0 -99.0 -99.0 698 00000 -1.0 1.0
goodss 729 3 1 0 1.052 0.899 0.974 1.14 1.227 1.1556 0.91448 0.24116 8389700000.0 1005700000.0 0.0 1.052 3.0 11.8 10.05 1148900000.0 670440000.0 -1.83 0.79 0.79 4.5743347755608586e+157 inf 729 goodss-16-G141_00729 0.9165 1.0
goodss 733 3 1 0 1.1112 1.039 1.075 1.149 1.176 0.87783 0.054388 0.82345 498970000.0 3433900000.0 1.0 1.111 3.0 0.5708 9.562 4068400000.0 2289300000.0 -1.93 -99.0 -99.0 -99.0 -99.0 733 00000 -1.0 1.0
goodss 734 3 1 0 0.7929 0.705 0.745 0.839 0.887 0.82884 0.53841 0.29043 4939500000.0 1211100000.0 0.0 0.7929 3.0 14.43 10.66 1290200000.0 807430000.0 -1.82 -99.0 -99.0 -99.0 -99.0 734 00000 -1.0 1.0
