# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 5872 2 1 1 1.1717 1.1674 1.1689 1.172 1.1735 15.288 10.471 4.8167 96067000000.0 20086000000.0 0.0 1.1588 2.0 94.19 11.86 15007000000.0 13391000000.0 -1.11 26.64 0.91 366.51 13.61 5872 aegis-18-G141_05872 1.17168
aegis 26106 1 1 1 1.1731 -1.0 -1.0 -1.0 -1.0 15.059 9.0488 6.0099 83017000000.0 25062000000.0 0.0 1.1731 1.0 77.44 11.14 21564000000.0 16708000000.0 -1.4 20.78 1.12 270.56 16.32 26106 aegis-16-G141_26106 1.17059
aegis 30281 1 1 1 1.2337 -1.0 -1.0 -1.0 -1.0 20.146 15.557 4.5887 142730000000.0 19135000000.0 0.0 1.2337 1.0 106.1 12.75 16913000000.0 12757000000.0 -1.5 17.91 0.99 422.34 27.17 30281 aegis-19-G141_30281 1.23111
aegis 33767 2 1 1 1.1096 1.1064 1.1075 1.1099 1.1111 9.3645 7.4181 1.9464 68056000000.0 8116700000.0 0.0 1.0598 2.0 93.0 12.33 6782000000.0 5411100000.0 -1.42 13.79 0.73 242.35 13.75 33767 aegis-24-G141_33767 1.1096
aegis 22870 1 1 1 0.7585 -1.0 -1.0 -1.0 -1.0 13.238 12.505 0.7336 114720000000.0 3059200000.0 0.0 0.7585 1.0 365.1 15.68 726660000.0 2039500000.0 1.16 21.85 1.6 123.53 9.54 22870 aegis-03-G141_22870 0.76033
aegis 2030 2 1 1 1.1001 1.0962 1.0977 1.1011 1.1029 47.348 46.058 1.2895 422550000000.0 5377300000.0 0.0 1.1704 2.0 398.0 17.25 705900000.0 3584900000.0 1.94 18.48 1.4 117.09 8.98 2030 aegis-26-G141_02030 1.10013
aegis 37226 2 1 1 1.5345 1.5312 1.5326 1.5355 1.5369 16.862 11.243 5.6186 103150000000.0 23430000000.0 0.0 1.5972 2.0 38.06 10.97 19874000000.0 15620000000.0 -1.38 20.42 0.91 1282.49 119.41 37226 aegis-19-G141_37226 1.53451
aegis 26224 2 1 1 1.0616 1.0568 1.0589 1.0633 1.0653 20.751 19.292 1.4591 176990000000.0 6084800000.0 0.0 1.0489 2.0 251.8 10.48 3107200000.0 4056600000.0 -0.41 12.39 1.15 108.47 10.34 26224 aegis-16-G141_26224 1.06164
aegis 26811 2 1 1 0.9041 0.9013 0.9025 0.9051 0.9066 11.392 10.624 0.76765 97468000000.0 3201200000.0 0.0 0.7871 2.0 288.2 14.11 1475900000.0 2134100000.0 -0.18 20.14 1.49 130.39 10.17 26811 aegis-29-G141_26811 0.90408
aegis 17555 2 1 1 1.5383 1.5346 1.5364 1.5408 1.5434 114.48 102.77 11.712 942860000000.0 48841000000.0 0.0 1.5103 2.0 361.9 26.64 37168000000.0 32561000000.0 -1.28 38.81 1.65 369.65 19.06 17555 aegis-14-G141_17555 1.53831
aegis 14380 2 1 1 1.0782 1.0751 1.0765 1.0797 1.0815 9.5814 7.4667 2.1147 68502000000.0 8818600000.0 0.0 1.0059 2.0 114.5 12.3 8131700000.0 5879100000.0 -1.63 19.54 1.25 357.31 25.02 14380 aegis-06-G141_14380 1.0782
aegis 13626 2 1 1 1.1652 1.1617 1.1632 1.1663 1.168 9.4539 9.0946 0.35929 83436000000.0 1498300000.0 0.0 1.1873 2.0 73.96 11.46 779420000.0 998870000.0 -0.47 6.6 0.53 451.8 43.51 13626 aegis-01-G141_13626 1.16517
aegis 3696 2 1 1 1.4645 1.4612 1.4627 1.4657 1.467 123.84 122.12 1.7223 1120400000000.0 7182200000.0 0.0 1.37 2.0 518.5 15.55 3181400000.0 4788200000.0 -0.22 16.72 0.95 300.4 22.96 3696 aegis-28-G141_03696 1.46453
aegis 3977 2 1 1 1.4559 1.4524 1.4539 1.4569 1.4584 -99.0 -99.0 7.7013 -99.0 32116000000.0 2.0 1.4733 2.0 -21.67 19.19 25045000000.0 21410000000.0 -1.27 26.27 1.24 500.62 33.02 3977 aegis-28-G141_03977 1.45592
aegis 21587 1 1 1 1.3598 -1.0 -1.0 -1.0 -1.0 9.1236 4.7263 4.3973 43360000000.0 18337000000.0 0.0 1.3598 1.0 20.59 12.87 19850000000.0 12225000000.0 -1.78 9.12 0.62 499.78 45.4 21587 aegis-16-G141_21587 1.35962
aegis 11261 2 1 1 0.748 0.7449 0.7465 0.7494 0.7511 90.753 86.74 4.0131 795780000000.0 16735000000.0 0.0 0.9167 2.0 1825.0 17.8 4889100000.0 11157000000.0 0.57 65.11 3.56 87.86 5.11 11261 aegis-18-G141_11261 0.74805
aegis 27266 2 1 1 1.3514 1.3479 1.3493 1.3527 1.3545 3.7569 1.0537 2.7032 9667100000.0 11273000000.0 1.0 1.3255 2.0 5.101 10.0 12423000000.0 7515100000.0 -1.86 6.35 0.6 462.0 57.08 27266 aegis-13-G141_27266 1.35137
aegis 5657 2 1 1 1.0938 1.0845 1.0901 1.0989 1.102 2.4008 1.5167 0.88411 13915000000.0 3686900000.0 0.0 1.007 2.0 23.16 9.845 3664800000.0 2457900000.0 -1.71 14.42 0.94 911.64 80.87 5657 aegis-18-G141_05657 1.09384
aegis 16663 1 1 1 1.087 -1.0 -1.0 -1.0 -1.0 26.992 23.595 3.3967 216470000000.0 14165000000.0 0.0 1.087 1.0 268.3 12.87 11864000000.0 9443000000.0 -1.44 16.89 1.48 165.67 15.11 16663 aegis-03-G141_16663 1.0782
