cw4293    0.00380000     0.0329508    0.00197705      0.149908    0.00599633       0.288394     0.0115358      0.413072     0.0165229      0.506508      0.0303905      0.713326     0.0142665      0.837722     0.0192676       0.679721     0.0183525      0.342610   0.000342610      0.229932    0.000229932      0.105000     0.0340000      0.115000     0.0300000       0.527000     0.0210000       5.64900      0.365000       11.4840        1.34900     -0.999000     -0.999000     -0.999000     -0.999000      -0.999000     -0.999000
qw4321    0.00380000           -999.000           -999.000      0.451675     0.0149053       0.782756     0.0367895       1.07060     0.0567417       1.30745       0.135975       1.65534     0.0446943       1.92088     0.0672308        1.54287     0.0632578      0.890430   0.000890430      0.593745    0.000593745      0.800000      0.238000       1.83100      0.538000        3.35100      0.135000       40.3240       2.47300       140.716        16.7980       66.0064       2.20980       27.9480       1.79200        9.74240      0.817000 
qw4413    0.00380000           -999.000           -999.000     0.0325107   0.000487660      0.0559792    0.00111958     0.0764938    0.00206533     0.0897069     0.00601037     0.0896372    0.00242020     0.0927896    0.00389717      0.0805250    0.00346257     0.0526259   5.26259e-05     0.0348979    6.97959e-05     0.0460000     0.0100000     0.0840000     0.0200000       0.100000    0.00500000       1.01700     0.0840000       3.71200       0.440000       2.50300      0.167400       1.13380      0.114300       0.434100     0.0564000 
qw4498    0.00380000           -999.000           -999.000     0.0338864   0.000745502      0.0535090    0.00176580     0.0756530    0.00438787     0.0700851     0.00728885     0.0881634    0.00273307      0.109623    0.00416566      0.0911865    0.00410339     0.0464729   4.64729e-05     0.0313906    3.13906e-05     0.0510000     0.0120000     0.0960000     0.0240000       0.113000    0.00500000       1.35000      0.108000       5.61000       0.668000     -0.999000     -0.999000     -0.999000     -0.999000      -0.999000     -0.999000 
cw4580    0.00380000     0.0119725   0.000718352     0.0443104    0.00177242      0.0846889    0.00338756      0.120744    0.00482976      0.150337     0.00902023      0.200858    0.00441887      0.242940    0.00607351       0.206220    0.00742391     0.0906149   9.06150e-05     0.0586138    5.86138e-05     0.0620000     0.0140000     0.0900000     0.0220000       0.129000    0.00500000       1.54300      0.121000       6.25600       0.745000       3.99250     0.0962000       1.74290     0.0555000       0.607600     0.0281000
qw4694    0.00380000     0.0140937   0.000845624     0.0532140   0.000425712      0.0880696    0.00105684      0.118257    0.00165560      0.139967     0.00461892      0.179179    0.00322523      0.207730    0.00394687       0.174554    0.00506207     0.0867761   8.67761e-05     0.0572269    5.72269e-05     0.0540000     0.0140000     0.0780000     0.0180000       0.112000    0.00500000       1.26600      0.102000       3.17400       0.373000     -0.999000     -0.999000     -0.999000     -0.999000      -0.999000     -0.999000 
